school,major,2017,2018,2019,2020,rankEstimatedByPoly,rankEstimatedBySVR,avg,cov
山东大学,生物医学工程,7883.0,7883.0,7883.0,7883.0,7898.0,7857.0,7883.0,0.0
山东大学,水利类,7883.0,7883.0,7883.0,7883.0,7898.0,7857.0,7883.0,0.0
西安交通大学,工科试验班（钱学森班）,1492.0,1492.0,1492.0,1492.0,1553.0,1596.0,1492.0,0.0
西安交通大学,会计学（ACCA）,2496.0,2496.0,2496.0,2496.0,2570.0,2611.0,2496.0,0.0
西安交通大学,理科试验班（数学）,2496.0,2496.0,2496.0,2496.0,2570.0,2611.0,2496.0,0.0
西安交通大学,工科试验班（工科与管理贯通）,2716.0,2716.0,2716.0,2716.0,2791.0,2828.0,2716.0,0.0
西安交通大学,理科试验班（计算机）,2716.0,2716.0,2716.0,2716.0,2791.0,2828.0,2716.0,0.0
西安交通大学,软件工程,2972.0,2972.0,2972.0,2972.0,3048.0,3080.0,2972.0,0.0
西安交通大学,自动化类（自动化）,2972.0,2972.0,2972.0,2972.0,3048.0,3080.0,2972.0,0.0
西安交通大学,电气类,2972.0,2972.0,2972.0,2972.0,3048.0,3080.0,2972.0,0.0
西安交通大学,计算机类（计算机科学与技术、物联网工程）,2972.0,2972.0,2972.0,2972.0,3048.0,3080.0,2972.0,0.0
西安交通大学,经济学类,3252.0,3252.0,3252.0,3252.0,3329.0,3353.0,3252.0,0.0
西安交通大学,公共管理类,3252.0,3252.0,3252.0,3252.0,3329.0,3353.0,3252.0,0.0
西安交通大学,医学试验班（侯宗濂班）,3252.0,3252.0,3252.0,3252.0,3329.0,3353.0,3252.0,0.0
西安交通大学,数学类,3252.0,3252.0,3252.0,3252.0,3329.0,3353.0,3252.0,0.0
西安交通大学,理科试验班（物理）,3252.0,3252.0,3252.0,3252.0,3329.0,3353.0,3252.0,0.0
西安交通大学,电子信息类（电子科学与技术、微电子科学与工程、信息工程）,3252.0,3252.0,3252.0,3252.0,3329.0,3353.0,3252.0,0.0
西安交通大学,工科试验班（机类）,3565.0,3565.0,3565.0,3565.0,3642.0,3657.0,3565.0,0.0
西安交通大学,物理学类,3565.0,3565.0,3565.0,3565.0,3642.0,3657.0,3565.0,0.0
西安交通大学,生物医学工程类,3565.0,3565.0,3565.0,3565.0,3642.0,3657.0,3565.0,0.0
中国海洋大学,海洋科学,9034.0,8194.0,4902.0,7376.666666666667,6414.0,6085.0,7376.666666666667,1783.1398025829483
中国海洋大学,电子信息工程,9697.0,10394.0,10426.0,10172.333333333334,10268.0,10272.0,10172.333333333334,336.3652115715232
中国海洋大学,水产养殖学,10376.0,11183.0,7128.0,9562.333333333334,8447.0,8170.0,9562.333333333334,1752.5783545647507
中国海洋大学,大气科学,10376.0,11183.0,9133.0,10230.666666666666,9651.0,9560.0,10230.666666666666,843.1948502899882
中国海洋大学,英语,10376.0,9621.0,11281.0,10426.0,10849.0,10867.0,10426.0,678.6137831393249
中国海洋大学,海洋资源与环境,10376.0,11183.0,11550.0,11036.333333333334,11256.0,11278.0,11036.333333333334,490.3755930123585
中国海洋大学,法学,10376.0,9621.0,10744.0,10247.0,10472.0,10485.0,10247.0,467.4491059641324
中国海洋大学,自动化,10376.0,10394.0,10426.0,10398.666666666666,10369.0,10367.0,10398.666666666666,20.677416559027765
中国海洋大学,船舶与海洋工程,10376.0,11183.0,10744.0,10767.666666666666,10703.0,10705.0,10767.666666666666,329.88112336954896
中国海洋大学,工程管理,10376.0,11183.0,10426.0,10661.666666666666,10489.0,10478.0,10661.666666666666,369.20304561161043
中国海洋大学,金融学,10376.0,9621.0,9893.0,9963.333333333334,9894.0,9879.0,9963.333333333334,312.21395797682646
中国海洋大学,港口航道与海岸工程,10376.0,9621.0,11550.0,10515.666666666666,11040.0,11058.0,10515.666666666666,793.6793363121462
中国海洋大学,法语,11112.0,10394.0,10426.0,10644.0,10481.0,10471.0,10644.0,331.1837355104666
中国海洋大学,通信工程,11112.0,10394.0,8908.0,10138.0,9501.0,9393.0,10138.0,917.8075324743563
中国海洋大学,计算机科学与技术,11112.0,8891.0,26845.0,15616.0,24758.0,24542.0,15616.0,7991.705741996928
中国海洋大学,药学,11112.0,11183.0,11550.0,11281.666666666666,11362.0,11382.0,11281.666666666666,191.94154202661693
中国海洋大学,地球信息科学与技术,11112.0,11183.0,11550.0,11281.666666666666,11362.0,11382.0,11281.666666666666,191.94154202661693
中国海洋大学,海洋技术,11112.0,10394.0,10426.0,10644.0,10481.0,10471.0,10644.0,331.1837355104666
中国海洋大学,电子信息科学与技术,11112.0,11183.0,11281.0,11192.0,11177.0,11190.0,11192.0,69.28684338795257
中国海洋大学,勘查技术与工程,11112.0,10394.0,10744.0,10750.0,10695.0,10697.0,10750.0,293.15297485556357
中国海洋大学,高分子材料与工程,11112.0,11183.0,11281.0,11192.0,11177.0,11190.0,11192.0,69.28684338795257
中国海洋大学,生物科学,11112.0,11183.0,9668.0,10654.333333333334,10112.0,10041.0,10654.333333333334,698.0450478936792
中国海洋大学,生物技术,11112.0,10394.0,11281.0,10929.0,11062.0,11080.0,10929.0,384.5421520024387
中国海洋大学,国际经济与贸易,11112.0,10394.0,10744.0,10750.0,10695.0,10697.0,10750.0,293.15297485556357
中国海洋大学,数学类,11112.0,11183.0,11550.0,11281.666666666666,11362.0,11382.0,11281.666666666666,191.94154202661693
中国海洋大学,经济学,11112.0,10394.0,10744.0,10750.0,10695.0,10697.0,10750.0,293.15297485556357
中国海洋大学,轮机工程,11112.0,10394.0,11281.0,10929.0,11062.0,11080.0,10929.0,384.5421520024387
中国海洋大学,化学工程与工艺,11842.0,11183.0,11550.0,11525.0,11469.0,11484.0,11525.0,269.61577599737495
中国海洋大学,地质学,11842.0,11183.0,11550.0,11525.0,11469.0,11484.0,11525.0,269.61577599737495
中国海洋大学,物理学,11842.0,11183.0,10744.0,11256.333333333334,10928.0,10909.0,11256.333333333334,451.2459294984154
中国海洋大学,海洋渔业科学与技术,11842.0,11183.0,10744.0,11256.333333333334,10928.0,10909.0,11256.333333333334,451.2459294984154
中国海洋大学,光电信息科学与工程,11842.0,10394.0,11550.0,11262.0,11353.0,11374.0,11262.0,625.2380879846227
中国海洋大学,财务管理,11842.0,10394.0,11550.0,11262.0,11353.0,11374.0,11262.0,625.2380879846227
中国海洋大学,化学,11842.0,11183.0,10744.0,11256.333333333334,10928.0,10909.0,11256.333333333334,451.2459294984154
中国海洋大学,食品科学与工程类,11842.0,11183.0,11281.0,11435.333333333334,11286.0,11292.0,11435.333333333334,290.32663597326984
中国药科大学,药学（基础药学理科基地）,9034.0,11183.0,12196.0,10804.333333333334,11537.0,11548.0,10804.333333333334,1318.3581540014923
中国药科大学,药学（国家生命科学与技术人才培养基地）,11842.0,13873.0,13104.0,12939.666666666666,12929.0,12966.0,12939.666666666666,837.255171511184
中国药科大学,临床药学,17298.0,15901.0,16417.0,16538.666666666668,16325.0,16402.0,16538.666666666668,576.7751343076048
中国药科大学,药学类（生物技术、海洋药学）,19380.0,19212.0,21047.0,19879.666666666668,20284.0,20370.0,19879.666666666668,828.2738409219234
中国药科大学,英语（医药）,20464.0,18059.0,23723.0,20748.666666666668,22097.0,22150.0,20748.666666666668,2321.0630227453016
中国药科大学,药学类（药物制剂、药物分析、药物化学、药学）,20464.0,20464.0,20464.0,20464.0,20308.0,20402.0,20464.0,0.0
中国药科大学,生物制药,21596.0,21640.0,25355.0,22863.666666666668,23846.0,24023.0,22863.666666666668,1761.7302732131145
中国药科大学,化工与制药类,22781.0,24068.0,25355.0,24068.0,24464.0,24561.0,24068.0,1050.8310996539833
中国药科大学,经济管理试验班（国际经济与贸易、工商管理、市场营销、经济学、药事管理、信息管理与信息系统）（医药）,22781.0,23252.0,23723.0,23252.0,23314.0,23344.0,23252.0,384.56988961695896
中国药科大学,中药学类（中药学、中药制药、中药资源与开发）,22781.0,22781.0,22781.0,22781.0,22650.0,22658.0,22781.0,0.0
中国药科大学,药学类（中外合作办学）,30539.0,30539.0,30539.0,30539.0,30598.0,30248.0,30539.0,0.0
北京体育大学,新闻学,29184.0,28507.0,28845.5,28845.5,28853.0,28509.0,28845.5,276.38409264403526
北京体育大学,英语,30539.0,34711.0,32625.0,32625.0,32751.0,32430.0,32625.0,1703.2118678152365
北京体育大学,汉语国际教育,30539.0,30539.0,30539.0,30539.0,30598.0,30248.0,30539.0,0.0
北京体育大学,运动康复,31958.0,33129.0,28283.0,31123.333333333332,30671.0,29521.0,31123.333333333332,2064.530670367696
北京体育大学,体育经济与管理,31958.0,31958.0,31958.0,31958.0,32063.0,31732.0,31958.0,0.0
北京体育大学,广告学,34889.0,34889.0,34889.0,34889.0,35088.0,34735.0,34889.0,0.0
北京体育大学,运动人体科学,36359.0,36378.0,36368.5,36368.5,36613.0,36150.0,36368.5,7.756717518813397
北京体育大学,应用心理学,37876.0,36378.0,26845.0,33699.666666666664,33245.0,31507.0,33699.666666666664,4885.4097292061615
北京体育大学,公共事业管理,37876.0,36378.0,37127.0,37127.0,37394.0,36842.0,37127.0,611.5559391148668
暨南大学,金融学,7883.0,7883.0,7883.0,7883.0,7898.0,7857.0,7883.0,0.0
暨南大学,财务管理,10376.0,14558.0,18740.0,14558.0,17108.0,16767.0,14558.0,3414.5887014397504
暨南大学,广告学,11842.0,11842.0,11842.0,11842.0,11765.0,11784.0,11842.0,0.0
暨南大学,英语,12644.0,12644.0,12644.0,12644.0,12550.0,12580.0,12644.0,0.0
暨南大学,信息与计算科学,12644.0,12644.0,12644.0,12644.0,12550.0,12580.0,12644.0,0.0
暨南大学,国际商务,12644.0,12644.0,12644.0,12644.0,12550.0,12580.0,12644.0,0.0
暨南大学,电子信息工程,14414.0,14882.5,15351.0,14882.5,15003.0,15058.0,14882.5,382.5286481646396
暨南大学,生物医学工程,14414.0,14414.0,14414.0,14414.0,14288.0,14338.0,14414.0,0.0
暨南大学,电子商务,14414.0,14414.0,14414.0,14414.0,14288.0,14338.0,14414.0,0.0
暨南大学,信息安全,15347.0,16461.0,17575.0,16461.0,16911.0,16952.0,16461.0,909.5771911534868
暨南大学,建筑学,15347.0,15347.0,15347.0,15347.0,15208.0,15269.0,15347.0,0.0
暨南大学,电子信息科学与技术,16274.0,16274.0,16274.0,16274.0,16125.0,16199.0,16274.0,0.0
暨南大学,旅游管理,16274.0,18132.5,19991.0,18132.5,18960.0,18968.0,18132.5,1517.4588956541788
暨南大学,日语,16274.0,16274.0,16274.0,16274.0,16125.0,16199.0,16274.0,0.0
复旦大学,经济学类,111.0,129.0,143.0,127.66666666666667,155.0,135.0,127.66666666666667,13.097921802925667
复旦大学,数学类,145.0,153.0,118.0,138.66666666666666,160.0,124.0,138.66666666666666,14.974051630144135
复旦大学,经济管理试验班,168.0,176.0,143.0,162.33333333333334,185.0,151.0,162.33333333333334,14.055445761538678
复旦大学医学部,临床医学（学制8年）,778.0,294.0,536.0,536.0,574.0,579.0,536.0,197.59217258450968
复旦大学医学部,临床医学（学制5年）,968.0,349.0,658.5,658.5,700.0,713.0,658.5,252.7056917971312
复旦大学医学部,临床医学（儿科）,968.0,968.0,968.0,968.0,1018.0,1046.0,968.0,0.0
北京航空航天大学,工科试验班类（信息类）,2496.0,2673.0,2001.0,2390.0,2355.0,2270.0,2390.0,284.39760899135564
北京航空航天大学,理科试验班类（高等理工学院）,2496.0,2410.0,1206.0,2037.3333333333333,1902.0,1681.0,2037.3333333333333,588.8889727463253
北京航空航天大学,工科试验班类（国际通用工程学院）,2972.0,2673.0,2275.0,2640.0,2609.0,2533.0,2640.0,285.50423230955204
北京航空航天大学,理科试验班类（中法工程师学院）,3252.0,2977.0,2275.0,2834.6666666666665,2746.0,2616.0,2834.6666666666665,411.36061497858003
北京航空航天大学,社会科学试验班,3565.0,3565.0,3565.0,3565.0,3642.0,3657.0,3565.0,0.0
北京航空航天大学,理科试验班类,3565.0,3300.0,2820.0,3228.3333333333335,3176.0,3087.0,3228.3333333333335,308.33783780493474
北京航空航天大学,工科试验班类（医工交叉试验班）,3565.0,2977.0,3271.0,3271.0,3348.0,3372.0,3271.0,240.04999479275145
北京航空航天大学,工科试验班类（航空航天类）,3565.0,3300.0,2535.0,3133.3333333333335,3027.0,2889.0,3133.3333333333335,436.6984721241369
新疆大学,高分子材料与工程,51215.0,51215.0,51215.0,51215.0,51318.0,50120.0,51215.0,0.0
新疆大学,地理科学,56573.0,56573.0,56573.0,56573.0,55876.0,55543.0,56573.0,0.0
新疆大学,软件工程,56573.0,57008.5,57444.0,57008.5,56529.0,56248.0,57008.5,355.5842609940247
新疆大学,国际经济与贸易,58380.0,58380.0,58380.0,58380.0,57222.0,57340.0,58380.0,0.0
南通大学,口腔医学,31958.0,27025.0,23930.0,27637.666666666668,26784.0,25386.0,27637.666666666668,3305.925622608927
南通大学,预防医学（为盐城市盐都区定向培养）（定向专业）,34889.0,34889.0,34889.0,34889.0,35088.0,34735.0,34889.0,0.0
南通大学,临床医学,37876.0,27025.0,23930.0,29610.333333333332,28760.0,26522.0,29610.333333333332,5979.726322239914
南通大学,医学影像学,41063.0,30046.0,26845.0,32651.333333333332,32110.0,30280.0,32651.333333333332,6089.811290635824
南通大学,会计学,44252.0,38010.0,53338.0,45200.0,52573.0,54295.0,45200.0,6293.431708270668
南通大学,预防医学（为苏州市吴江区定向培养）（定向专业）,44252.0,44252.0,44252.0,44252.0,44631.0,42976.0,44252.0,0.0
南通大学,英语（师范）,46019.0,31599.0,34469.0,37362.333333333336,37046.0,36482.0,37362.333333333336,6232.315424908752
南通大学,信息与计算科学,46019.0,46019.0,46019.0,46019.0,46380.0,44681.0,46019.0,0.0
南通大学,英语,47749.0,42055.0,36361.0,42055.0,41026.0,39885.0,42055.0,4649.131531802472
南通大学,生物科学（师范）,47749.0,50463.0,53614.0,50608.666666666664,53268.0,52367.0,50608.666666666664,2396.5906802975114
南通大学,计算机科学与技术,49490.0,48674.0,51296.0,49820.0,51104.0,50027.0,49820.0,1095.5656073462694
南通大学,预防医学,49490.0,31599.0,26845.0,35978.0,35782.0,34912.0,35978.0,9749.55510096059
南通大学,软件工程,49490.0,50463.0,49577.0,49843.333333333336,49874.0,48429.0,49843.333333333336,439.60765335568135
南通大学,电子信息工程,49490.0,50463.0,57444.0,52465.666666666664,58051.0,57023.0,52465.666666666664,3542.554100582736
南通大学,人力资源管理,49490.0,48674.0,53614.0,50592.666666666664,53268.0,52370.0,50592.666666666664,2162.221902477994
南通大学,应用心理学,49490.0,52349.0,57444.0,53094.333333333336,57702.0,56636.0,53094.333333333336,3289.6980948949636
南通大学,医学检验技术,49490.0,34711.0,39940.0,41380.333333333336,41248.0,39541.0,41380.333333333336,6118.85775469754
南通大学,工商管理,49490.0,48674.0,57444.0,51869.333333333336,58406.0,57465.0,51869.333333333336,3955.936074081863
南通大学,商务英语,49490.0,45083.0,43716.0,46096.333333333336,45292.0,42529.0,46096.333333333336,2463.7237850231686
南通大学,物理学（师范）,49490.0,43281.0,51597.0,48122.666666666664,51036.0,50583.0,48122.666666666664,3529.9824676933204
南通大学,临床医学（为南通市启东市定向培养）（定向专业）,49490.0,49490.0,49490.0,49490.0,49721.0,48295.0,49490.0,0.0
南通大学,临床医学（为盐城市盐都区定向培养）（定向专业）,49490.0,49490.0,49490.0,49490.0,49721.0,48295.0,49490.0,0.0
南通大学,通信工程,51215.0,54244.0,55417.0,53625.333333333336,54961.0,54026.0,53625.333333333336,1770.3601014733947
南通大学,国际经济与贸易,51215.0,50463.0,57444.0,53040.666666666664,57731.0,56666.0,53040.666666666664,3128.725441595809
南通大学,电气工程及其自动化,51215.0,50463.0,55417.0,52365.0,55118.0,54122.0,52365.0,2179.817117711178
南通大学,应用统计学,51215.0,54244.0,59612.0,55023.666666666664,60375.0,59053.0,55023.666666666664,3472.109093268176
南通大学,自动化,51215.0,54244.0,59612.0,55023.666666666664,60375.0,59053.0,55023.666666666664,3472.109093268176
南通大学,公共事业管理,51215.0,51215.0,51215.0,51215.0,51318.0,50120.0,51215.0,0.0
南通大学,地理科学（师范）,51215.0,54244.0,53614.0,53024.333333333336,53382.0,52433.0,53024.333333333336,1304.987952264524
南通大学,预防医学（为南通市通州区定向培养）（定向专业）,51215.0,51215.0,51215.0,51215.0,51318.0,50120.0,51215.0,0.0
南通大学,应用物理学,51215.0,51215.0,51215.0,51215.0,51318.0,50120.0,51215.0,0.0
南通大学,市场营销,51215.0,51215.0,51215.0,51215.0,51318.0,50120.0,51215.0,0.0
南通大学,电子商务,52966.0,52349.0,52657.5,52657.5,52612.0,51618.0,52657.5,251.8891952162035
南通大学,光电信息科学与工程,52966.0,54244.0,59612.0,55607.333333333336,59830.0,58663.0,55607.333333333336,2879.3908306368476
南通大学,日语,52966.0,50463.0,57444.0,53624.333333333336,57434.0,56378.0,53624.333333333336,2887.7491042140223
南通大学,翻译,52966.0,45083.0,49365.0,49138.0,49539.0,48138.0,49138.0,3222.2216973179648
南通大学,生物技术,52966.0,54244.0,59612.0,55607.333333333336,59830.0,58663.0,55607.333333333336,2879.3908306368476
南通大学,物联网工程,52966.0,54244.0,59612.0,55607.333333333336,59830.0,58663.0,55607.333333333336,2879.3908306368476
南通大学,康复治疗学,52966.0,38010.0,47462.0,46146.0,47282.0,46253.0,46146.0,6176.265106572633
南通大学,机械电子工程,52966.0,54244.0,59612.0,55607.333333333336,59830.0,58663.0,55607.333333333336,2879.3908306368476
南通大学,化学（师范）,52966.0,54244.0,55695.0,54301.666666666664,55174.0,54330.0,54301.666666666664,1114.855546198201
南通大学,教育技术学（师范）,52966.0,53290.0,53614.0,53290.0,53409.0,52498.0,53290.0,264.5448922205832
南通大学,预防医学（为盐城市射阳县定向培养）（定向专业）,52966.0,52966.0,52966.0,52966.0,52884.0,51934.0,52966.0,0.0
南通大学,生物医学工程,52966.0,52966.0,52966.0,52966.0,52884.0,51934.0,52966.0,0.0
南通大学,建筑学,54787.0,54244.0,59612.0,56214.333333333336,59330.0,58365.0,56214.333333333336,2412.7185681071232
南通大学,高分子材料与工程,54787.0,54244.0,68072.0,59034.333333333336,97092.0,75159.0,59034.333333333336,6394.439059752535
南通大学,物流管理,54787.0,54244.0,65979.0,58336.666666666664,80069.0,69820.0,58336.666666666664,5408.490629453738
南通大学,信息管理与信息系统,54787.0,54244.0,59612.0,56214.333333333336,59330.0,58365.0,56214.333333333336,2412.7185681071232
南通大学,土木工程,54787.0,52349.0,59612.0,55582.666666666664,59852.0,58677.0,55582.666666666664,3018.0132905973464
南通大学,机械设计制造及其自动化,54787.0,54244.0,59612.0,56214.333333333336,59330.0,58365.0,56214.333333333336,2412.7185681071232
南通大学,海洋技术,54787.0,60015.0,64137.0,59646.333333333336,65523.0,63329.0,59646.333333333336,3826.012836128784
南通大学,会计学（单列专业）,54787.0,65719.5,76652.0,65719.5,219537.0,84945.0,65719.5,8926.348870992366
南通大学,药学,54787.0,50463.0,59612.0,54954.0,60444.0,59107.0,54954.0,3736.9298450287592
南通大学,环境科学,54787.0,54244.0,59612.0,56214.333333333336,59330.0,58365.0,56214.333333333336,2412.7185681071232
南通大学,软件工程（嵌入式培养）,54787.0,52349.0,55695.0,54277.0,55176.0,54327.0,54277.0,1412.7995847489008
南通大学,临床医学（为南通市海门市定向培养）（定向专业）,54787.0,54787.0,54787.0,54787.0,54439.0,53771.0,54787.0,0.0
南通大学,计算机科学与技术（与NIIT合作嵌入式培养）,54787.0,54787.0,54787.0,54787.0,54439.0,53771.0,54787.0,0.0
南通大学,工程管理,56573.0,54244.0,59612.0,56809.666666666664,58913.0,58179.0,56809.666666666664,2197.857188768693
南通大学,工业设计,56573.0,54244.0,59612.0,56809.666666666664,58913.0,58179.0,56809.666666666664,2197.857188768693
南通大学,化学工程与工艺,56573.0,60015.0,58294.0,58294.0,57161.0,57254.0,58294.0,1405.1906157766166
南通大学,生物信息学,56573.0,46878.0,59612.0,54354.333333333336,61069.0,59624.0,54354.333333333336,5430.196456442028
南通大学,服装设计与工程,56573.0,54244.0,68072.0,59629.666666666664,92789.0,73413.0,59629.666666666664,6044.876857490334
南通大学,测控技术与仪器,56573.0,60015.0,59612.0,58733.333333333336,58120.0,58251.0,58733.333333333336,1536.4205876719507
南通大学,纺织工程,56573.0,60015.0,59612.0,58733.333333333336,58120.0,58251.0,58733.333333333336,1536.4205876719507
南通大学,护理学,56573.0,54244.0,53338.0,54718.333333333336,53442.0,52861.0,54718.333333333336,1362.6078754440773
南通大学,轻化工程,56573.0,60015.0,59612.0,58733.333333333336,58120.0,58251.0,58733.333333333336,1536.4205876719507
南通大学,非织造材料与工程,56573.0,54244.0,59612.0,56809.666666666664,58913.0,58179.0,56809.666666666664,2197.857188768693
南通大学,环境工程,56573.0,54244.0,55695.0,55504.0,55168.0,54607.0,55504.0,960.3544484546665
南通大学,建筑电气与智能化,56573.0,60015.0,59612.0,58733.333333333336,58120.0,58251.0,58733.333333333336,1536.4205876719507
南通大学,药物制剂,56573.0,54244.0,59612.0,56809.666666666664,58913.0,58179.0,56809.666666666664,2197.857188768693
南通大学,交通设备与控制工程,56573.0,54244.0,61735.0,57517.333333333336,62318.0,60880.0,57517.333333333336,3130.239004009474
南通大学,交通运输,56573.0,60015.0,55695.0,57427.666666666664,55499.0,55503.0,57427.666666666664,1864.3035041418434
南通大学,交通工程,56573.0,54244.0,63843.0,58220.0,67865.0,64281.0,58220.0,4088.1664186608973
南通大学,地理信息科学,56573.0,54244.0,59612.0,56809.666666666664,58913.0,58179.0,56809.666666666664,2197.857188768693
南通大学,应用化学,56573.0,62322.5,68072.0,62322.5,76394.0,68136.0,62322.5,4694.447092043961
南通大学,旅游管理,56573.0,56573.0,56573.0,56573.0,55876.0,55543.0,56573.0,0.0
南通大学,自然地理与资源环境,56573.0,56573.0,56573.0,56573.0,55876.0,55543.0,56573.0,0.0
南通大学,网络工程,56573.0,56573.0,56573.0,56573.0,55876.0,55543.0,56573.0,0.0
南通大学,生物工程,56573.0,56573.0,56573.0,56573.0,55876.0,55543.0,56573.0,0.0
南通大学,电子信息类（电子科学与技术、集成电路设计与集成系统）,56573.0,56573.0,56573.0,56573.0,55876.0,55543.0,56573.0,0.0
南通大学,临床医学（为南通市通州区定向培养）（定向专业）,58380.0,58380.0,58380.0,58380.0,57222.0,57340.0,58380.0,0.0
南通大学,预防医学（为常州市溧阳市定向培养）（定向专业）,58380.0,58380.0,58380.0,58380.0,57222.0,57340.0,58380.0,0.0
南通大学,预防医学（为南通市如东县定向培养）（定向专业）,58380.0,58380.0,58380.0,58380.0,57222.0,57340.0,58380.0,0.0
南通大学,预防医学（为南通市海门市定向培养）（定向专业）,58380.0,58380.0,58380.0,58380.0,57222.0,57340.0,58380.0,0.0
南通大学,预防医学（为盐城市大丰区定向培养）（定向专业）,58380.0,58380.0,58380.0,58380.0,57222.0,57340.0,58380.0,0.0
南通大学,临床医学（为南通市如东县定向培养）（定向专业）,58380.0,58380.0,58380.0,58380.0,57222.0,57340.0,58380.0,0.0
南通大学,预防医学（为盐城市东台市定向培养）（定向专业）,58380.0,58380.0,58380.0,58380.0,57222.0,57340.0,58380.0,0.0
南通大学,临床医学（为盐城市大丰区定向培养）（定向专业）,58380.0,58380.0,58380.0,58380.0,57222.0,57340.0,58380.0,0.0
南通大学,临床医学（为盐城市建湖县定向培养）（定向专业）,58380.0,58380.0,58380.0,58380.0,57222.0,57340.0,58380.0,0.0
上海大学,工商管理（按经济管理类培养，一学年后专业分流）,6788.0,6788.0,6788.0,6788.0,6826.0,6780.0,6788.0,0.0
上海大学,工商管理类（工商管理）（中外合作办学）,8479.0,8479.0,8479.0,8479.0,8481.0,8446.0,8479.0,0.0
上海大学,理科试验班（含数学与应用数学等5个专业，一学年后专业分流）,8479.0,8479.0,8479.0,8479.0,8481.0,8446.0,8479.0,0.0
上海大学,金融学类（金融学）（中外合作办学）,9034.0,9034.0,9034.0,9034.0,9023.0,8997.0,9034.0,0.0
上海大学,电子信息类（信息工程）（中外合作办学）,9034.0,9034.0,9034.0,9034.0,9023.0,8997.0,9034.0,0.0
上海大学,电子科学与技术（按理学工学类培养，一学年后专业分流）,9034.0,9034.0,9034.0,9034.0,9023.0,8997.0,9034.0,0.0
内蒙古大学,会计学,17298.0,24358.0,31418.0,24358.0,27848.0,28029.0,24358.0,5764.465861349746
内蒙古大学,金融工程,19380.0,11436.0,3492.0,11436.0,8401.0,7017.0,11436.0,6486.2488388898555
内蒙古大学,经济学,20464.0,20862.0,21260.0,20862.0,20887.0,20980.0,20862.0,324.96563920923495
内蒙古大学,自动化,20464.0,19519.0,18574.0,19519.0,18937.0,19022.0,19519.0,771.5892689767011
内蒙古大学,电子商务,20464.0,20464.0,20464.0,20464.0,20308.0,20402.0,20464.0,0.0
内蒙古大学,电子信息科学与技术,25254.0,19681.0,14108.0,19681.0,17451.0,16786.0,19681.0,4550.335445510217
内蒙古大学,计算机科学与技术,26530.0,19458.5,12387.0,19458.5,16749.0,15469.0,19458.5,5773.855572030415
内蒙古大学,应用化学,27862.0,28861.5,29861.0,28861.5,29166.0,29069.0,28861.5,816.0883326372622
内蒙古大学,生物科学,27862.0,29640.0,31418.0,29640.0,30210.0,30251.0,29640.0,1451.730920889497
内蒙古大学,材料化学,29184.0,28014.5,26845.0,28014.5,27690.0,27032.0,28014.5,954.8927513949756
广州大学,统计学,25254.0,22622.5,19991.0,22622.5,21565.0,21331.0,22622.5,2148.6107527113113
广州大学,数学与应用数学,29184.0,26557.0,23930.0,26557.0,25809.0,24886.0,26557.0,2144.9365180971363
广州大学,土木工程,30539.0,30539.0,30539.0,30539.0,30598.0,30248.0,30539.0,0.0
河海大学,水利类（大禹强化班）,7306.0,7306.0,7306.0,7306.0,7334.0,7288.0,7306.0,0.0
河海大学,环境科学,8479.0,9621.0,9893.0,9331.0,9607.0,9611.0,9331.0,612.603188586761
河海大学,水利水电工程,8479.0,9621.0,9133.0,9077.666666666666,9093.0,9071.0,9077.666666666666,467.8584781272597
河海大学,应用物理学,8479.0,8479.0,8479.0,8479.0,8481.0,8446.0,8479.0,0.0
河海大学,环境生态工程,9034.0,8891.0,10744.0,9556.333333333334,10181.0,10193.0,9556.333333333334,841.8338447830558
河海大学,水文与水资源工程,9034.0,8891.0,10744.0,9556.333333333334,10181.0,10193.0,9556.333333333334,841.8338447830558
河海大学,人力资源管理,9034.0,9621.0,9893.0,9516.0,9690.0,9690.0,9516.0,358.4587377462944
河海大学,水务工程,9034.0,9621.0,10744.0,9799.666666666666,10282.0,10296.0,9799.666666666666,709.4440703035644
河海大学,会计学,9034.0,7556.0,7767.0,8119.0,7961.0,7892.0,8119.0,652.7117791695403
河海大学,财务管理,9034.0,9621.0,10744.0,9799.666666666666,10282.0,10296.0,9799.666666666666,709.4440703035644
河海大学,海洋科学,9034.0,9621.0,9893.0,9516.0,9690.0,9690.0,9516.0,358.4587377462944
河海大学,工程力学,9034.0,9621.0,9327.5,9327.5,9309.0,9288.0,9327.5,239.6417465022876
河海大学,交通工程,9034.0,9463.5,9893.0,9463.5,9666.0,9667.0,9463.5,350.68528150845833
河海大学,能源与动力工程,9034.0,9621.0,10744.0,9799.666666666666,10282.0,10296.0,9799.666666666666,709.4440703035644
河海大学,新能源科学与工程,9034.0,9621.0,10744.0,9799.666666666666,10282.0,10296.0,9799.666666666666,709.4440703035644
河海大学,计算机科学与技术,9034.0,9621.0,10744.0,9799.666666666666,10282.0,10296.0,9799.666666666666,709.4440703035644
河海大学,环境工程,9034.0,9621.0,10744.0,9799.666666666666,10282.0,10296.0,9799.666666666666,709.4440703035644
河海大学,给排水科学与工程,9034.0,9621.0,9893.0,9516.0,9690.0,9690.0,9516.0,358.4587377462944
河海大学,电气工程及其自动化,9034.0,9621.0,9893.0,9516.0,9690.0,9690.0,9516.0,358.4587377462944
