学校,科类,专业,最低分
福州大学,理科,机械设计制造及其自动化（旗山校区）,361
福州大学,理科,交通运输类（旗山校区）,361
福州大学,理科,资源循环科学与工程（旗山校区）,361
福州大学,理科,环境工程（旗山校区）,361
福州大学,理科,食品科学与工程（旗山校区）,361
福州大学,理科,微电子科学与工程（旗山校区）,361
福州大学,理科,风景园林（旗山校区）,361
福州大学,理科,过程装备与控制工程（第三、四学年在泉州市泉港校区学习）,360
福州大学,理科,制药工程（旗山校区）,360
福州大学,理科,给排水科学与工程（旗山校区）,360
福州大学,理科,港口航道与海岸工程（旗山校区）,360
福州大学,文科,法学（旗山校区）,363
福州大学,文科,金融学（第一学年在福州市怡山校区学习）,360
福州大学,文科,物流管理（第一学年在福州市怡山校区学习）,360
福州大学,文科,日语（旗山校区）,360
福州大学,文科,英语（旗山校区）,360
福州大学,文科,汉语言文学（旗山校区）,360
南昌大学,理科,经济学（前湖校区）,363
南昌大学,理科,临床医学（前湖校区）,363
南昌大学,理科,食品科学与工程类（前湖校区）,361
南昌大学,理科,建筑学（前湖校区）,360
南昌大学,理科,电子信息类（前湖校区）,360
南昌大学,理科,计算机类（前湖校区）,360
南昌大学,理科,电子商务（前湖校区）,359
南昌大学,理科,信息管理与信息系统（前湖校区）,359
南昌大学,理科,信息与计算科学（前湖校区）,359
南昌大学,理科,测控技术与仪器（前湖校区）,359
南昌大学,理科,自动化（前湖校区）,359
南昌大学,理科,数学与应用数学（前湖校区）,359
南昌大学,理科,光电信息科学与工程（前湖校区）,359
南昌大学,理科,生物科学类（前湖校区）,359
南昌大学,理科,土木类（前湖校区）,359
南昌大学,理科,机械类（前湖校区）,359
南昌大学,理科,管理科学（前湖校区）,358
南昌大学,理科,水产养殖学（前湖校区）,358
南昌大学,理科,材料类（前湖校区）,358
南昌大学,文科,中国语言文学类（前湖校区）,359
南昌大学,文科,法学类（前湖校区）,359
南昌大学,文科,工商管理类（前湖校区）,359
南昌大学,文科,历史学（前湖校区）,358
南昌大学,文科,新闻学（前湖校区）,358
南昌大学,文科,英语（前湖校区）,358
南昌大学,文科,日语（前湖校区）,358
南昌大学,文科,劳动与社会保障（前湖校区）,358
郑州大学,理科,金融数学,367
郑州大学,理科,电气工程及其自动化,365
郑州大学,理科,经济统计学,364
郑州大学,理科,轨道交通信号与控制,364
郑州大学,理科,自动化,364
郑州大学,理科,材料类,364
郑州大学,理科,计算机类,364
郑州大学,理科,建筑学,363
郑州大学,理科,英语,363
郑州大学,理科,麻醉学,363
郑州大学,理科,口腔医学,363
郑州大学,理科,工程管理,363
郑州大学,理科,电子信息类,363
郑州大学,理科,预防医学,362
郑州大学,理科,化学工程与工艺,362
郑州大学,理科,机械工程,362
郑州大学,理科,化学类,362
郑州大学,理科,生物科学类,362
郑州大学,理科,水利类,362
郑州大学,理科,包装工程,361
郑州大学,理科,土木类,361
郑州大学,文科,金融学,374
郑州大学,文科,会计学,362
郑州大学,文科,法学类,361
郑州大学,文科,工商管理,360
郑州大学,文科,国际经济与贸易,360
郑州大学,文科,社会工作,360
郑州大学,文科,人力资源管理,360
郑州大学,文科,中国语言文学类,360
华中科技大学,理科,临床医学（同济校区）八年,390
华中科技大学,理科,计算机类（计算机科学与技术、信息安全、物联网工程）,388
华中科技大学,理科,电气工程及其自动化,386
华中科技大学,理科,软件工程,386
华中科技大学,理科,建筑类（建筑学、城乡规划、风景园林）,386
华中科技大学,理科,光电信息科学与工程（光电卓越计划实验班）,386
华中科技大学,理科,光电信息科学与工程（王大珩光电创新实验班）,386
华中科技大学,理科,金融学类（金融学、金融工程）,386
华中科技大学,理科,电子信息类（电子信息工程、通信工程、电磁场与无线技术）,386
华中科技大学,理科,自动化（实验班）,386
华中科技大学,理科,自动化类（含自动化等3个专业）,386
华中科技大学,理科,临床医学（同济校区）五年,386
华中科技大学,理科,水利水电工程,385
华中科技大学,理科,传播学（网络传播）,385
华中科技大学,理科,物理学类（物理学、应用物理学）,385
华中科技大学,理科,电子信息类（光电信息科学与工程、集成电路设计与集成系统、电子科学与技术、微电子科学与工程）,385
华中科技大学,理科,经济学（实验班）,385
华中科技大学,理科,数学类（含数学与应用数学、信息与计算科学等3个专业）,385
华中科技大学,理科,机械类（含机械设计制造及其自动化等3个专业）,385
华中科技大学,理科,经济学类,384
华中科技大学,理科,海洋工程类,384
华中科技大学,理科,管理科学与工程类,384
华中科技大学,理科,飞行器设计与工程,384
华中科技大学,理科,化学类（化学、应用化学）,384
华中科技大学,理科,信息管理与信息系统（医学信息）（同济校区）,384
华中科技大学,理科,儿科学（同济校区）,384
华中科技大学,理科,生物医学工程（工程科学国际化示范学院）,384
华中科技大学,理科,集成电路设计与集成系统（实验班）,384
华中科技大学,理科,医学影像学（同济校区）,384
华中科技大学,理科,预防医学（同济校区）,384
华中科技大学,理科,药学类（同济校区）,384
华中科技大学,理科,材料类（含材料科学与工程、功能材料等4个专业）,384
华中科技大学,理科,能源动力类（含能源与动力工程、新能源科学与工程等3个专业）,384
华中科技大学,理科,生物科学类（含生物技术、生物科学等3个专业）,384
华中科技大学,理科,生物医学工程类（含生物医学工程等3个专业）,384
华中科技大学,理科,土木类（含土木工程等4个专业）,384
华中科技大学,理科,环境科学与工程类（含环境工程等3个专业）,384
华中科技大学,文科,建筑类（建筑学、城乡规划、风景园林）,381
华中科技大学,文科,法学,380
华中科技大学,文科,新闻传播学类（新闻学、广播电视学、广告学）,380
华中科技大学,文科,工商管理类（含工商管理、市场营销、财务管理等5个专业）,380
华中科技大学,文科,英语,379
华中科技大学,文科,翻译,379
华中科技大学,文科,法语,379
华中科技大学,文科,公共管理类,379
华中科技大学,文科,中国语言文学类（汉语言文学、汉语国际教育）,379
华中科技大学,文科,社会学类（社会学、社会工作）,379
华中科技大学,文科,哲学,378
浙江工业大学,理科,计算机类（朝晖校区）,359
浙江工业大学,理科,机械类（屏峰校区）,359
浙江工业大学,理科,电子信息类（朝晖校区）,358
浙江工业大学,理科,生物工程类（屏峰校区）,358
浙江工业大学,理科,化工与制药类（屏峰校区）,358
浙江工业大学,理科,工商管理类（朝晖校区）,357
浙江工业大学,理科,法学类（朝晖校区）,357
浙江工业大学,理科,药学类（屏峰校区）,357
浙江工业大学,理科,海洋技术（屏峰校区）,357
浙江工业大学,文科,英语（朝晖校区）,350
浙江工业大学,文科,法学类（朝晖校区）,348
湖北大学,理科,化工与制药类（武昌校区）,348
湖北大学,理科,电子信息类（第一学年在阳逻校区学习）,347
湖北大学,理科,工商管理类（第一学年在阳逻校区学习）,347
湖北大学,文科,国际经济与贸易（第一学年在阳逻校区学习）,347
湖北大学,文科,外国语言文学类（武昌校区）,347
华中农业大学,理科,风景园林,362
华中农业大学,理科,法学,360
华中农业大学,理科,园艺,360
华中农业大学,理科,计算机科学与技术,359
华中农业大学,理科,生物科学类,359
华中农业大学,理科,生物工程,358
华中农业大学,理科,动物医学,358
华中农业大学,理科,生物信息学,358
华中农业大学,理科,数据科学与大数据技术,358
华中农业大学,理科,广告学,357
华中农业大学,理科,信息与计算科学,357
华中农业大学,理科,林学,357
华中农业大学,理科,经济学类,357
华中农业大学,理科,动物科学,357
华中农业大学,理科,环境科学与工程类,357
华中农业大学,理科,管理科学与工程类,357
华中农业大学,理科,农业工程类,357
华中农业大学,理科,食品科学与工程类,357
华中农业大学,理科,公共管理类,357
华中农业大学,理科,植物生产类,356
华中农业大学,理科,机械类,356
华中农业大学,理科,水产类,356
华中农业大学,文科,社会学类,357
华中农业大学,文科,外国语言文学类,356
华中农业大学,文科,工商管理类,356
中国地质大学（武汉）,理科,地质学类（地球科学菁英班）,371
中国地质大学（武汉）,理科,公共事业管理,364
中国地质大学（武汉）,理科,遥感科学与技术,364
中国地质大学（武汉）,理科,地质学（基地班）,364
中国地质大学（武汉）,理科,经济学,363
中国地质大学（武汉）,理科,广播电视学,363
中国地质大学（武汉）,理科,软件工程,363
中国地质大学（武汉）,理科,资源勘查工程,363
中国地质大学（武汉）,理科,测绘工程,363
中国地质大学（武汉）,理科,地质工程,363
中国地质大学（武汉）,理科,地理空间信息工程,363
中国地质大学（武汉）,理科,计算机科学与技术,363
中国地质大学（武汉）,理科,数学与应用数学,362
中国地质大学（武汉）,理科,网络工程,362
中国地质大学（武汉）,理科,机械设计制造及其自动化,362
中国地质大学（武汉）,理科,通信工程,362
中国地质大学（武汉）,理科,工程管理,362
中国地质大学（武汉）,理科,安全工程,362
中国地质大学（武汉）,理科,信息安全,362
中国地质大学（武汉）,理科,工业设计,361
中国地质大学（武汉）,理科,统计学,361
中国地质大学（武汉）,理科,信息与计算科学,361
中国地质大学（武汉）,理科,电子信息工程,361
中国地质大学（武汉）,理科,材料科学与工程,361
中国地质大学（武汉）,理科,测控技术与仪器,361
中国地质大学（武汉）,理科,市场营销,361
中国地质大学（武汉）,理科,土地资源管理,361
中国地质大学（武汉）,理科,土木工程,361
中国地质大学（武汉）,理科,宝石及材料工艺学,361
中国地质大学（武汉）,理科,地理科学,361
中国地质大学（武汉）,理科,空间信息与数字技术,361
中国地质大学（武汉）,理科,自然地理与资源环境,361
中国地质大学（武汉）,理科,英语,361
中国地质大学（武汉）,理科,大气科学,361
中国地质大学（武汉）,理科,地球信息科学与技术,361
中国地质大学（武汉）,理科,海洋科学,361
中国地质大学（武汉）,理科,地质学类,361
中国地质大学（武汉）,理科,物理学,360
中国地质大学（武汉）,理科,应用化学,360
中国地质大学（武汉）,理科,材料化学,360
中国地质大学（武汉）,理科,自动化,360
中国地质大学（武汉）,理科,旅游管理,360
中国地质大学（武汉）,理科,信息管理与信息系统,360
中国地质大学（武汉）,理科,海洋工程与技术,360
中国地质大学（武汉）,文科,经济学,359
中国地质大学（武汉）,文科,广播电视学,359
中国地质大学（武汉）,文科,市场营销,357
中国地质大学（武汉）,文科,旅游管理,357
中国地质大学（武汉）,文科,英语,357
中国地质大学（武汉）,文科,思想政治教育,356
湖南大学,理科,英语,379
湖南大学,理科,会计学,378
湖南大学,理科,国际经济与贸易,377
湖南大学,理科,计算机科学与技术,377
湖南大学,理科,数学类,377
湖南大学,理科,统计学类,377
湖南大学,理科,法学,376
湖南大学,理科,电子信息工程,376
湖南大学,理科,工业设计,376
湖南大学,理科,经济学类,376
湖南大学,理科,电气工程及其自动化,376
湖南大学,理科,通信工程,376
湖南大学,理科,工商管理,375
湖南大学,理科,生物技术,375
湖南大学,理科,生物医学工程,375
湖南大学,理科,自动化,374
湖南大学,理科,测控技术与仪器,374
湖南大学,理科,建筑学,374
湖南大学,理科,日语,374
湖南大学,理科,材料成型及控制工程,374
湖南大学,理科,软件工程,374
湖南大学,理科,机械类,374
湖南大学,理科,能源与动力工程,373
湖南大学,理科,建筑环境与能源应用工程,373
湖南大学,理科,信息安全,373
湖南大学,理科,环境科学与工程类,373
湖南大学,理科,行政管理,372
湖南大学,理科,给排水科学与工程,372
湖南大学,理科,土木类,372
湖南大学,理科,城乡规划,371
湖南大学,理科,电子科学与技术,371
湖南大学,理科,材料科学与工程,371
湖南大学,理科,化学工程与工艺,371
湖南大学,理科,电子商务,367
湖南大学,文科,法学,377
湖南大学,文科,历史学,377
湖南大学,文科,汉语言文学,376
湖南大学,文科,行政管理,376
湖南大学,文科,新闻传播学类,376
湖南大学,文科,日语,374
中南大学,理科,临床医学,389
中南大学,理科,口腔医学,380
中南大学,理科,电子信息类（光电信息科学与工程、电子信息科学与技术）,377
中南大学,理科,金融学类（含金融学等十个专业）,377
中南大学,理科,计算机类（含计算机科学与技术等五个专业）,377
中南大学,理科,软件工程,376
中南大学,理科,建筑类（建筑学、城乡规划）,376
中南大学,理科,数学类（含数学与应用数学等四个专业）,376
中南大学,理科,化工与制药类（含化学工程与工艺等五个专业）,376
中南大学,理科,材料类（含材料科学与工程等7个专业）,376
中南大学,理科,能源动力类（含能源与动力工程等三个专业）,376
中南大学,理科,自动化类（含自动化等五个专业）,376
中南大学,理科,临床医学类（含临床医学等三个专业）,376
中南大学,理科,土木类（含土木工程等7个专业）,375
中南大学,理科,交通运输类（含交通运输等三个专业）,375
中南大学,理科,机械类（含机械设计制造及其自动化等三个专业）,375
中南大学,理科,公共卫生与预防医学类（含预防医学等三个专业）,375
中南大学,文科,法学类（含法学等两个专业）,377
中南大学,文科,中国语言文学类（含汉语言文学等三个专业）,376
中南大学,文科,金融学类（含金融学等十个专业）,375
中南大学,文科,外国语言文学类（含英语、法语等四个专业）,375
湖南师范大学,理科,数学与应用数学（师范）,366
湖南师范大学,理科,物理学（师范）,365
湖南师范大学,理科,经济学,363
湖南师范大学,理科,信息与计算科学,362
湖南师范大学,理科,应用物理学,362
湖南师范大学,理科,金融学,362
湖南师范大学,理科,软件工程,361
湖南师范大学,理科,统计学,361
湖南师范大学,理科,知识产权,361
湖南师范大学,理科,机械设计制造及其自动化,360
湖南师范大学,理科,生物技术,360
湖南师范大学,理科,通信工程,360
湖南师范大学,理科,化学工程与工艺,360
湖南师范大学,理科,人力资源管理,360
湖南师范大学,理科,物联网工程,360
湖南师范大学,文科,汉语言文学（师范）,365
湖南师范大学,文科,历史学（师范）,365
湖南师范大学,文科,教育学（师范）,364
湖南师范大学,文科,法学,362
湖南师范大学,文科,政治学与行政学,362
湖南师范大学,文科,编辑出版学,362
湖南师范大学,文科,广告学,362
湖南师范大学,文科,汉语国际教育（师范）,362
湖南师范大学,文科,思想政治教育（师范）,362
湖南师范大学,文科,人文地理与城乡规划,361
福建农林大学,理科,风景园林（第一学年在泉州市安溪茶学院校区学习）,345
福建农林大学,理科,园艺（金山校区）,340
福建农林大学,理科,数学与应用数学（第一学年在泉州市安溪茶学院校区学习）,338
福建农林大学,理科,设施农业科学与工程（金山校区）,338
福建农林大学,理科,工程管理（第一学年在泉州市安溪茶学院校区学习，第二学年起在福州市闽侯县旗山校区学习）,337
福建农林大学,理科,农学（金山校区）,337
福建农林大学,理科,动物医学（金山校区）,337
福建农林大学,理科,动物科学（金山校区）,337
福建农林大学,理科,生物科学类（金山校区）,337
华南理工大学,理科,经济学（前湖校区）,363
华南理工大学,理科,临床医学（前湖校区）,363
华南理工大学,理科,食品科学与工程类（前湖校区）,361
华南理工大学,理科,建筑学（前湖校区）,360
华南理工大学,理科,电子信息类（前湖校区）,360
华南理工大学,理科,计算机类（前湖校区）,360
华南理工大学,理科,电子商务（前湖校区）,359
华南理工大学,理科,信息管理与信息系统（前湖校区）,359
华南理工大学,理科,信息与计算科学（前湖校区）,359
华南理工大学,理科,测控技术与仪器（前湖校区）,359
华南理工大学,理科,自动化（前湖校区）,359
华南理工大学,理科,数学与应用数学（前湖校区）,359
华南理工大学,理科,光电信息科学与工程（前湖校区）,359
华南理工大学,理科,生物科学类（前湖校区）,359
华南理工大学,理科,土木类（前湖校区）,359
华南理工大学,理科,机械类（前湖校区）,359
华南理工大学,理科,管理科学（前湖校区）,358
华南理工大学,理科,水产养殖学（前湖校区）,358
华南理工大学,理科,材料类（前湖校区）,358
华南理工大学,文科,中国语言文学类（前湖校区）,359
华南理工大学,文科,法学类（前湖校区）,359
华南理工大学,文科,工商管理类（前湖校区）,359
华南理工大学,文科,历史学（前湖校区）,358
华南理工大学,文科,新闻学（前湖校区）,358
华南理工大学,文科,英语（前湖校区）,358
华南理工大学,文科,日语（前湖校区）,358
华南理工大学,文科,劳动与社会保障（前湖校区）,358
上海师范大学,理科,数学与应用数学（师范）,370
上海师范大学,理科,应用心理学,367
上海师范大学,理科,生物科学（师范）,363
上海师范大学,理科,数学类,362
上海师范大学,理科,计算机科学与技术（师范）,360
上海师范大学,理科,金融学类,360
上海师范大学,理科,环境工程,359
上海师范大学,理科,化学类,359
上海师范大学,理科,地理科学类,359
上海师范大学,理科,食品安全与检测,358
上海师范大学,理科,电子信息类,358
上海师范大学,理科,机械类（中外合作办学）（汽车服务工程）,358
上海师范大学,理科,机械类（中外合作办学）（机械设计制造及其自动化）,358
上海师范大学,理科,计算机类（计算机科学与技术）（中外合作办学）,358
上海师范大学,理科,土木类（土木工程）（中外合作办学）,357
上海师范大学,理科,电子信息类（中外合作办学）（电子信息工程）,347
上海师范大学,文科,汉语言文学（基地班）,365
上海师范大学,文科,法学,363
上海师范大学,文科,汉语言文学,362
上海师范大学,文科,新闻传播学类,362
上海师范大学,文科,汉语国际教育,361
上海师范大学,文科,工商管理类,361
上海师范大学,文科,世界史,361
上海师范大学,文科,文化产业管理,361
上海师范大学,文科,小学教育（师范）,361
上海师范大学,文科,学前教育（师范）,361
上海师范大学,文科,人力资源管理,360
上海师范大学,文科,哲学,360
上海师范大学,文科,公共管理类,360
上海师范大学,文科,经济学类（经济学）（中外合作办学）,360
上海师范大学,文科,植物生产类（园艺）（中外合作办学）,360
广西大学,理科,电气类,356
广西大学,理科,电子科学与技术,355
广西大学,理科,机械类,355
广西大学,理科,土木工程,354
广西大学,理科,物理学,354
广西大学,理科,能源与动力工程,353
广西大学,理科,海洋科学,353
西南交通大学,理科,安全工程（犀浦校区）,371
西南交通大学,理科,安全科学与工程类（安全工程）（峨眉山市眉校区，报考该专业须查阅院校招生章程）（中外合作办学）,370
西南交通大学,理科,电气工程及其自动化（犀浦校区）,369
西南交通大学,理科,轨道交通信号与控制（犀浦校区）,369
西南交通大学,理科,交通运输类（犀浦校区）,369
西南交通大学,理科,公共事业管理（成都九里校区）,367
西南交通大学,理科,地质工程（犀浦校区）,367
西南交通大学,理科,工程力学（犀浦校区）,367
西南交通大学,理科,数学与应用数学（犀浦校区）,367
西南交通大学,理科,思想政治教育（犀浦校区）,367
西南交通大学,理科,计算机类（犀浦校区）,367
西南交通大学,理科,物流管理与工程类（犀浦校区）,367
西南交通大学,理科,飞行器设计与工程（犀浦校区）,367
西南交通大学,理科,政治学与行政学（成都九里校区）,366
西南交通大学,理科,法学（成都九里校区）,366
西南交通大学,理科,工商管理类（成都九里校区）,366
西南交通大学,理科,经济与贸易类（成都九里校区）,366
西南交通大学,理科,土木工程（犀浦校区）,366
西南交通大学,理科,车辆工程（犀浦校区）,366
西南交通大学,理科,电子信息工程（犀浦校区）,366
西南交通大学,理科,电子信息科学与技术（犀浦校区）,366
西南交通大学,理科,应用物理学（犀浦校区）,366
西南交通大学,理科,统计学（犀浦校区）,366
西南交通大学,理科,生物医学工程（犀浦校区）,366
西南交通大学,理科,生物工程（犀浦校区）,366
西南交通大学,理科,制药工程（犀浦校区）,366
西南交通大学,理科,铁道工程（犀浦校区）,366
西南交通大学,理科,机械类（犀浦校区）,366
西南交通大学,理科,自动化（犀浦校区）,366
西南交通大学,理科,电子信息类（犀浦校区）,366
西南交通大学,理科,建筑类（城乡规划、风景园林）（犀浦校区，入学后加试徒手画，不合格者调整到其他专业）,366
西南交通大学,理科,建筑学（犀浦校区，入学后加试徒手画，不合格者调整到其他专业）,366
西南交通大学,理科,材料类（犀浦校区）,366
西南交通大学,理科,环境科学与工程类（犀浦校区）,366
西南交通大学,理科,资源勘查工程（犀浦校区）,366
西南交通大学,理科,测绘类（犀浦校区）,366
西南交通大学,理科,生物工程类（生物工程）（犀浦校区，报考该专业须查阅院校招生章程）（中外合作办学）,342
西南交通大学,文科,法学（成都九里校区）,360
西南交通大学,文科,汉语国际教育（成都犀浦校区）,360
西南交通大学,文科,新闻传播学类（成都犀浦校区）,360
西南交通大学,文科,外国语言文学类（成都犀浦校区）,360
西南交通大学,文科,公共事业管理（成都九里校区）,359
西南交通大学,文科,政治学与行政学（成都九里校区）,359
西南交通大学,文科,思想政治教育（成都犀浦校区）,359
西南交通大学,文科,应用心理学（成都犀浦校区）,359
西南交通大学,文科,汉语言文学（成都犀浦校区）,359
西南财经大学,理科,金融工程（柳林校区）,384
西南财经大学,理科,金融学（柳林校区）,383
西南财经大学,理科,工商管理（柳林校区）,383
西南财经大学,理科,经济学（基地班）（柳林校区）,383
西南财经大学,理科,国际经济与贸易（双语培养）（柳林校区）,383
西南财经大学,理科,经济统计学（柳林校区）,382
西南财经大学,理科,统计学（柳林校区）,382
西南财经大学,理科,国际商务（双语培养）（柳林校区）,382
西南财经大学,理科,会计学（柳林校区）,381
西南财经大学,理科,财务管理（柳林校区）,381
西南财经大学,理科,金融数学（柳林校区）,381
西南财经大学,理科,审计学（柳林校区）,380
西南财经大学,理科,商务英语（柳林校区）,380
西南财经大学,理科,精算学（柳林校区）,380
西南财经大学,理科,税收学（柳林校区）,379
西南财经大学,理科,财政学（柳林校区）,379
西南财经大学,理科,保险学（柳林校区）,379
西南财经大学,理科,投资学（柳林校区）,379
西南财经大学,理科,数据科学与大数据技术（柳林校区）,379
西南财经大学,理科,信用管理（柳林校区）,378
西南财经大学,理科,人力资源管理（柳林校区）,378
西南财经大学,理科,管理科学（柳林校区）,378
西南财经大学,理科,计算机科学与技术（金融信息化）（柳林校区）,378
西南财经大学,理科,数学与应用数学（双学位）（柳林校区）,378
西南财经大学,文科,金融学（柳州校区）,380
西南财经大学,文科,审计学（柳州校区）,379
西南财经大学,文科,保险学（柳州校区）,378
西南财经大学,文科,财务管理（柳州校区）,378
西南财经大学,文科,会计学（柳州校区）,377
西南财经大学,文科,国际经济与贸易（双语培养）（柳州校区）,376
西南财经大学,文科,经济学（基地班）（柳州校区）,375
西南财经大学,文科,工商管理（柳州校区）,374
西南财经大学,文科,税收学（柳州校区）,374
西南财经大学,文科,国际商务（双语培养）（柳州校区）,374
西南财经大学,文科,电子商务（支付结算）（柳州校区）,373
西南财经大学,文科,信用管理（柳州校区）,372
西南财经大学,文科,市场营销（柳州校区）,372
西南财经大学,文科,财政学（柳州校区）,372
西南财经大学,文科,法学（柳州校区）,372
西南财经大学,文科,商务英语（柳州校区）,372
西南财经大学,文科,人力资源管理（柳州校区）,371
西南财经大学,文科,行政管理（柳州校区）,371
四川农业大学,理科,环境科学（成都校区）,357
四川农业大学,理科,风景园林（成都校区）,356
四川农业大学,理科,生物工程（雅安校区）,355
四川农业大学,理科,药学（成都校区）,354
四川农业大学,理科,药物制剂（成都校区）,352
四川农业大学,理科,财务管理（成都校区）,351
四川农业大学,理科,文化产业管理（雅安校区）,351
四川农业大学,理科,土木工程（都江堰校区）,351
四川农业大学,理科,农业机械化及其自动化（雅安校区）,351
四川农业大学,理科,食品科学与工程（雅安校区）,351
青岛大学,理科,临床医学（浮山校区）,368
青岛大学,理科,金融学类（金家岭校区）,355
青岛大学,理科,物理学类（浮山校区）,355
青岛大学,理科,计算机类（浮山校区）,352
青岛大学,理科,应用化学（浮山校区）,351
青岛大学,理科,材料类（浮山校区）,351
青岛大学,理科,工商管理类（金家岭校区）,350
青岛大学,理科,环境工程（浮山校区）,350
青岛大学,理科,旅游管理类（浮山校区）,350
青岛大学,理科,工业设计（浮山校区）,350
青岛大学,文科,德语（浮山校区）,353
青岛大学,文科,朝鲜语（浮山校区）,351
青岛大学,文科,经济学类（金家岭校区）,350
青岛大学,文科,法学（浮山校区）,350
青岛大学,文科,汉语言文学（浮山校区）,349
西北大学,理科,金融工程（长安校区）,362
西北大学,理科,电子信息类（长安校区）,362
西北大学,理科,软件工程（长安校区，第三、四学年按学分收费，收费标准详询院校）,362
西北大学,理科,金融数学（长安校区）,361
西北大学,理科,管理科学（长安校区）,360
西北大学,理科,食品科学与工程（太白校区）,360
西北大学,理科,微电子科学与工程（长安校区）,360
西北大学,理科,生物科学（基地班）（太白校区）,360
西北大学,理科,物理学（基地班）（长安校区）,360
西北大学,理科,应用统计学（长安校区）,359
西北大学,理科,人文地理与城乡规划（长安校区）,359
西北大学,理科,城乡规划（长安校区）,359
西北大学,理科,生物工程（太白校区）,358
西北大学,理科,制药工程（太白校区）,358
西北大学,理科,物理学类（长安校区）,358
西北大学,理科,化学类（长安校区）,358
西北大学,文科,经济学（基地班）（长安校区）,364
西北大学,文科,历史学（基地班）（太白校区）,362
西北大学,文科,国际经济与贸易（长安校区）,361
西北大学,文科,历史学类（太白校区）,361
西北大学,文科,工商管理类（长安校区）,361
西北大学,文科,哲学（长安校区）,360
西北大学,文科,社会工作（长安校区）,360
西北大学,文科,日语（长安校区）,360
西北大学,文科,新闻传播学类（长安校区）,360
西北大学,文科,公共管理类（长安校区）,360
武汉科技大学,理科,计算机科学与技术（黄家湖校区）,357
武汉科技大学,理科,电子信息工程（黄家湖校区）,354
武汉科技大学,理科,软件工程（黄家湖校区）,354
武汉科技大学,理科,金属材料工程（黄家湖校区）,351
武汉科技大学,理科,通信工程（黄家湖校区）,351
武汉科技大学,理科,能源与动力工程（黄家湖校区）,351
武汉科技大学,理科,德语（黄家湖校区）,350
武汉科技大学,理科,车辆工程（黄家湖校区）,350
武汉科技大学,理科,自动化（黄家湖校区）,350
武汉科技大学,理科,机械类（黄家湖校区）,350
武汉科技大学,理科,英语（黄家湖校区）,349
武汉科技大学,理科,翻译（黄家湖校区）,349
武汉科技大学,理科,冶金工程（黄家湖校区）,349
武汉科技大学,理科,无机非金属材料工程（黄家湖校区）,349
武汉科技大学,理科,材料成型及控制工程（黄家湖校区）,349
武汉科技大学,理科,测控技术与仪器（黄家湖校区）,349
武汉科技大学,理科,投资学（黄家湖校区）,349
武汉科技大学,理科,材料化学（黄家湖校区）,349
杭州电子科技大学,理科,计算机类（下沙校区）,362
杭州电子科技大学,理科,电子信息类（下沙校区）,360
杭州电子科技大学,理科,材料科学与工程（下沙校区）,359
杭州电子科技大学,理科,通信工程（下沙校区）,359
杭州电子科技大学,理科,信息安全（下沙校区）,359
杭州电子科技大学,理科,网络工程（下沙校区）,359
长安大学,理科,交通工程,362
长安大学,理科,车辆工程,361
长安大学,理科,道路桥梁与渡河工程,361
长安大学,理科,电气工程及其自动化,360
长安大学,理科,能源与动力工程,360
长安大学,理科,交通运输类,360
长安大学,理科,土木类（含土木工程、建筑环境与能源应用工程、给排水科学与工程等4个专业）,360
长安大学,理科,数学类（数学与应用数学、信息与计算科学）,359
长安大学,理科,环境科学与工程类（环境工程、环境科学）,359
长安大学,理科,建筑类（建筑学、城乡规划）（要求考生美术基础较好）,359
长安大学,理科,计算机类（含计算机科学与技术、软件工程等3个专业）,359
长安大学,理科,工程力学,358
长安大学,理科,土地资源管理,358
长安大学,理科,安全工程,358
长安大学,理科,自动化,358
长安大学,理科,经济学类,358
长安大学,理科,机械类（含机械工程、机械设计制造及其自动化、机械电子工程等4个专业）,358
长安大学,理科,工商管理类（含工商管理、市场营销、会计学等5个专业）,358
长安大学,理科,测绘类（含测绘工程、遥感科学与技术等3个专业）,358
长安大学,理科,水利类（含水利水电工程、水文与水资源工程等3个专业）,358
长安大学,理科,土地整治工程,357
长安大学,理科,地质学类,357
长安大学,理科,管理科学与工程类（含工程管理、信息管理与信息系统等3个专业）,357
长安大学,理科,材料类（含材料科学与工程、无机非金属材料工程、高分子材料与工程等4个专业）,357
长安大学,文科,公共管理类,358
长安大学,文科,英语,357
长安大学,文科,新闻传播学类,357
长安大学,文科,法学,356
华侨大学,理科,建筑学（厦门校区，要求考生美术基础较好）,356
华侨大学,理科,金融学（泉州校区）,351
华侨大学,理科,会计学（泉州校区）,351
华侨大学,理科,软件工程（厦门校区）,350
华侨大学,理科,高分子材料与工程（拔尖人才试点班）（厦门校区）,350
华侨大学,理科,集成电路设计与集成系统（厦门校区）,348
华侨大学,理科,财务管理（泉州校区）,348
华侨大学,理科,日语（泉州校区）,348
华侨大学,理科,计算机类（厦门校区）,348
华侨大学,理科,车辆工程（厦门校区）,347
华侨大学,理科,电子信息工程（厦门校区）,347
华侨大学,理科,自动化（厦门校区）,347
华侨大学,理科,电气工程及其自动化（厦门校区）,347
华侨大学,理科,经济学类（泉州校区）,347
华侨大学,理科,电子科学与技术（厦门校区）,347
华侨大学,理科,城乡规划（厦门校区，要求考生美术基础较好）,347
华侨大学,理科,机械工程（厦门校区）,346
华侨大学,理科,通信工程（厦门校区）,346
华侨大学,理科,土木类（厦门校区）,346
