学校,科类,专业,最低分
南京理工大学,理科,计算机类（计算机科学与技术、网络空间安全、软件工程、智能科学与技术）,387
南京理工大学,理科,化工与制药类（化学工程与工艺、制药工程、材料化学、安全工程、高分子材料与工程，应用化学）,387
南京理工大学,理科,机械工程（中外合作办学）,366
南京理工大学,理科,材料科学与工程（中外合作办学）,366
南京理工大学,理科,工业设计（中外合作办学）,366
南京理工大学,文科,广播电视学,373
南京理工大学,文科,英语,370
南京理工大学,文科,法学,370
对外经贸大学,理科,金融学类（金融学（国际金融与市场）、经济与金融）,396
对外经贸大学,理科,金融工程（量化金融实验班）,396
对外经贸大学,理科,数据科学与大数据技术,395
对外经贸大学,理科,金融数学,395
对外经贸大学,理科,金融学类（金融学、金融工程、投资学）,395
对外经贸大学,理科,法学类（法学）,395
对外经贸大学,理科,国际经济与贸易（国际组织人才基地班）,395
对外经贸大学,理科,精算学,394
对外经贸大学,理科,经济统计学,394
对外经贸大学,理科,工商管理类（会计学、财务管理、人力资源管理、市场营销、工商管理）,394
对外经贸大学,理科,公共管理类（海关管理、行政管理、公共事业管理）,394
对外经贸大学,理科,国际商务,394
对外经贸大学,理科,保险学,393
对外经贸大学,理科,电子商务类（电子商务、信息管理与信息系统）,393
对外经贸大学,文科,经济学类（国际经济与贸易、财政学、税收学）,390
对外经贸大学,文科,金融学类（金融学（国际金融与市场）、经济与金融）,389
对外经贸大学,文科,金融学类（金融学、金融工程、投资学）,387
对外经贸大学,文科,保险学,386
对外经贸大学,文科,工商管理类（会计学、财务管理、人力资源管理、市场营销、工商管理）,386
对外经贸大学,文科,国际商务,386
对外经贸大学,文科,经济统计学,385
对外经贸大学,文科,法学类（法学）,385
对外经贸大学,文科,外国语言文学类（商务英语、翻译、英语）,384
对外经贸大学,文科,公共管理类（海关管理、行政管理、公共事业管理）,384
哈尔滨工业大学,理科,工科试验班（计算机与电子通信）（软件工程专业第三、四学年学费为15000元/年）,394
哈尔滨工业大学,理科,工科试验班（航天与自动化）,393
哈尔滨工业大学,理科,工科试验班（智能装备）,392
哈尔滨工业大学,文科,经济管理试验班（信息管理与信息系统、大数据管理与应用、计算金融、电子商务、工商管理、市场营销、会计学、财务管理、金融学、国际经济与贸易）,382
哈尔滨工业大学,文科,经济学,381
哈尔滨工业大学,文科,法学,378
哈尔滨工业大学,文科,设计学类（数字媒体艺术、环境设计）,378
哈尔滨工业大学,文科,英语（只招英语考生）,377
哈尔滨工业大学,文科,社会学,376
山东大学,理科,数学类,391
山东大学,理科,电子信息类（青岛校区）,391
山东大学,理科,经济学类,390
山东大学,理科,计算机类（青岛校区）,390
山东大学,理科,管理科学与工程类,389
山东大学,理科,物理学类,389
山东大学,理科,环境科学与工程类（青岛校区）,389
山东大学,理科,生物科学类（青岛校区）,389
山东大学,理科,自动化类,388
山东大学,理科,软件工程,388
山东大学,理科,建筑学,388
山东大学,理科,临床医学,388
山东大学,理科,电气工程及其自动化,388
山东大学,理科,光电信息科学与工程（青岛校区）,388
山东大学,理科,数据科学与大数据技术,388
山东大学,理科,网络空间安全（青岛校区）,388
山东大学,理科,微电子科学与工程,387
山东大学,理科,数字媒体技术,387
山东大学,理科,工商管理类,387
山东大学,理科,材料类,387
山东大学,理科,化学类,387
山东大学,理科,土木类,387
山东大学,理科,机械类,387
山东大学,理科,能源动力类,387
山东大学,理科,集成电路设计与集成系统,387
山东大学,文科,经济学类（校本部学习）,384
山东大学,文科,法学类（青岛校区）,383
山东大学,文科,中国语言文学类（校本部学习）,383
山东大学,文科,新闻传播学类（校本部学习）,383
山东大学,文科,工商管理类（校本部学习）,382
山东大学,文科,社会学类（校本部学习）,382
山东大学,文科,英语（只招英语考生）（校本部学习）,382
山东大学,文科,公共管理类（青岛校区）,381
山东大学,文科,政治学类（青岛校区）,381
山东大学,文科,外国语言文学类（俄语、德语、法语、西班牙语、日语、朝鲜语）（校本部学习）,381
山东大学,文科,历史学类（校本部学习）,381
山东大学,文科,汉语国际教育（校本部学习）,381
山东大学,文科,哲学类（校本部学习）,381
西安交通大学,理科,工科试验班（钱学森班H）（兴庆校区）,402
西安交通大学,理科,人工智能（兴庆校区）,401
西安交通大学,理科,理科试验班（物理H）（兴庆校区）,397
西安交通大学,理科,会计学（ACCA）（入学需一次性缴纳3.9万元培训费、资料费等费用）（兴庆校区）,397
西安交通大学,理科,工科试验班（电类）（兴庆校区）,396
西安交通大学,理科,经济学类（雁塔校区）,395
西安交通大学,理科,工科试验班（机类）（兴庆校区）,395
西安交通大学,文科,外国语言文学类（兴庆校区）,369
中国海洋大学,理科,通信工程,385
中国海洋大学,理科,计算机科学与技术,385
中国海洋大学,理科,海洋科学,385
中国海洋大学,理科,生物科学,384
中国海洋大学,理科,法学,384
中国海洋大学,理科,金融学,384
中国海洋大学,理科,法语,383
中国海洋大学,理科,海洋技术,383
中国海洋大学,理科,电子信息工程,383
中国海洋大学,理科,大气科学,383
中国海洋大学,理科,财务管理,383
中国海洋大学,理科,国际经济与贸易,383
中国海洋大学,理科,自动化,383
中国海洋大学,理科,船舶与海洋工程,383
中国海洋大学,理科,工程管理,383
中国海洋大学,理科,数学类,383
中国海洋大学,理科,日语（崂山校区）,383
中国海洋大学,理科,化学工程与工艺,382
中国海洋大学,理科,水产养殖学,382
中国海洋大学,理科,药学,382
中国海洋大学,理科,地质学,382
中国海洋大学,理科,物理学,382
中国海洋大学,理科,地球信息科学与技术,382
中国海洋大学,理科,电子信息科学与技术,382
中国海洋大学,理科,勘查技术与工程,382
中国海洋大学,理科,高分子材料与工程,382
中国海洋大学,理科,英语,382
中国海洋大学,理科,海洋渔业科学与技术,382
中国海洋大学,理科,海洋资源与环境,382
中国海洋大学,理科,生物技术,382
中国海洋大学,理科,光电信息科学与工程,382
中国海洋大学,理科,化学,382
中国海洋大学,理科,食品科学与工程类,382
中国海洋大学,理科,经济学,382
中国海洋大学,理科,港口航道与海岸工程,382
中国海洋大学,理科,轮机工程,382
中国海洋大学,理科,自动化（农村学生单独招生计划（即高校专项计划），仅限户籍、学籍等符合报名条件，在当地就读且经公示无异议的考生报考）（崂山校区）,376
中国海洋大学,理科,海洋技术（农村学生单独招生计划（即高校专项计划），仅限户籍、学籍等符合报名条件，在当地就读且经公示无异议的考生报考）（崂山校区）,373
中国海洋大学,理科,轮机工程（农村学生单独招生计划（即高校专项计划），仅限户籍、学籍等符合报名条件，在当地就读且经公示无异议的考生报考）（崂山校区）,367
中国海洋大学,文科,日语,378
中国海洋大学,文科,法语,377
中国海洋大学,文科,法学,377
中国海洋大学,文科,政治学与行政学,375
中国海洋大学,文科,新闻传播学类,375
中国海洋大学,文科,文化产业管理,375
中国海洋大学,文科,工商管理,375
中国药科大学,理科,药学（基础药学理科基地）,381
中国药科大学,理科,药学（国家生命科学与技术人才培养基地）,380
中国药科大学,理科,临床药学,377
中国药科大学,理科,药学类（生物技术、海洋药学）,373
中国药科大学,理科,生物制药,372
中国药科大学,理科,药学类（药学、药物制剂、药物分析、药物化学）,372
中国药科大学,理科,英语（医药）,371
中国药科大学,理科,化工与制药类（制药工程、食品质量与安全、环境科学）,371
中国药科大学,理科,中药学类（中药学、中药资源与开发、中药药）,371
中国药科大学,理科,经济管理试验班（国际经济与贸易、工商管理、市场营销、经济学、药事管理、信息管理与信息系统）（医药）,371
中国药科大学,理科,药学（中外合作办学）（第四学年起赴英国学习，国外学费另算）,368
中国药科大学,文科,英语（医药）,361
中国药科大学,文科,经济管理试验班（国际经济与贸易、工商管理、市场营销、经济学）（医药）,361
北京体育大学,理科,应用心理学,365
北京体育大学,理科,数据科学与大数据技术,364
北京体育大学,理科,运动康复,357
北京体育大学,文科,德语,368
北京体育大学,文科,捷克语,364
北京体育大学,文科,汉语国际教育,363
北京体育大学,文科,新闻学,362
北京体育大学,文科,英语,361
北京体育大学,文科,体育经济与管理,361
北京体育大学,文科,教育学,361
北京体育大学,文科,西班牙语,361
北京体育大学,文科,网络与新媒体,361
北京体育大学,文科,俄语,360
北京体育大学,文科,法语,360
北京体育大学,文科,葡萄牙语,360
北京体育大学,文科,公共事业管理,359
北京体育大学,文科,经济学,359
北京体育大学,文科,塞尔维亚语,359
北京体育大学,文科,克罗地亚语,358
北京体育大学,文科,旅游管理,357
北京体育大学,文科,匈牙利语,357
北京体育大学,文科,波兰语,357
北京体育大学,文科,马克思主义理论,355
暨南大学,理科,经济统计学（番禺校区）,383
暨南大学,理科,智能科学与技术（番禺校区）,381
暨南大学,理科,信息管理与信息系统（番禺校区）,380
暨南大学,理科,信息与计算科学（番禺校区）,380
暨南大学,理科,生物科学（石牌校区）,379
暨南大学,理科,电子科学与技术（番禺校区）,378
暨南大学,理科,电气工程及其自动化（珠海校区）,377
暨南大学,理科,环境科学（番禺校区）,377
暨南大学,理科,临床医学（石牌校区）,377
暨南大学,理科,口腔医学（石牌校区）,377
暨南大学,理科,包装工程（珠海校区）,376
暨南大学,理科,中药学（番禺校区）,376
暨南大学,理科,自动化（珠海校区）,376
暨南大学,理科,工业工程（珠海校区）,376
暨南大学,理科,应用物理学（石牌校区）,376
暨南大学,文科,金融学（番禺校区学习）,375
暨南大学,文科,新闻学（石牌校区）,374
暨南大学,文科,会计学（注册会计师）（番禺校区学习）,374
暨南大学,文科,工商管理（番禺校区学习）,371
暨南大学,文科,英语（番禺校区学习）,370
暨南大学,文科,汉语言文学（珠海校区）,369
暨南大学,文科,国际经济与贸易（番禺校区学习）,369
暨南大学,文科,翻译（珠海校区）,368
暨南大学,文科,旅游管理（深圳校区）,367
暨南大学,文科,国际商务（珠海校区）,367
暨南大学,文科,风景园林（深圳校区）,367
暨南大学,文科,日语（番禺校区学习）,367
暨南大学,文科,物流管理（番禺校区学习）,367
暨南大学,文科,公共事业管理（石牌校区）,367
复旦大学,理科,经济学类,420
复旦大学,理科,经济管理试验班,420
复旦大学,理科,数学类,420
复旦大学,理科,工科试验班,420
复旦大学,文科,经济学类,406
复旦大学,文科,经济管理试验班,406
复旦大学,文科,法学,405
复旦大学,文科,新闻传播学类,405
复旦大学,文科,人文科学试验班,405
复旦大学,文科,英语（只招英语考生）（口）,405
复旦大学医学部,理科,临床医学,414
北京航空航天大学,理科,理科试验班类（高等理工学院）,404
北京航空航天大学,理科,工科试验班类（信息类）,400
北京航空航天大学,理科,工科试验班类（国际通用工程学院）,399
北京航空航天大学,理科,理科试验班类（中法工程师学院）,399
北京航空航天大学,理科,工科试验班类（航空航天类）,398
北京航空航天大学,理科,理科试验班类,397
新疆大学,理科,数学与应用数学（校本部）（北校区）,353
新疆大学,理科,工商管理类（北校区）,352
新疆大学,理科,软件工程（北校区）,351
新疆大学,理科,物流管理（北校区）,351
南通大学,理科,口腔医学,371
南通大学,理科,临床医学,370
南通大学,理科,医学影像学,369
南通大学,理科,预防医学,368
南通大学,理科,预防医学（为常州市溧阳市定向培养）,367
南通大学,理科,医学检验技术,364
南通大学,理科,英语（师范）,364
南通大学,理科,数学与应用数学（师范）,363
南通大学,理科,预防医学（为常州市金坛区定向培养）,363
南通大学,理科,康复治疗学,362
南通大学,理科,会计学,360
南通大学,理科,商务英语,359
南通大学,理科,预防医学（为泰州市泰兴市定向培养）,359
南通大学,理科,小学教育（师范）,358
南通大学,理科,生物信息学,357
南通大学,理科,软件工程,356
南通大学,理科,日语,356
南通大学,理科,计算机科学与技术,355
南通大学,理科,物理学（师范）,355
南通大学,理科,翻译,354
南通大学,理科,人力资源管理,354
南通大学,理科,护理学,354
南通大学,理科,国际经济与贸易,354
南通大学,理科,信息管理与信息系统,354
南通大学,理科,数据科学与大数据技术,354
南通大学,理科,地理科学（师范）,354
南通大学,理科,生物科学（师范）,354
南通大学,理科,教育技术学（师范）,354
南通大学,理科,新闻学,353
南通大学,理科,建筑学,353
南通大学,理科,工业设计,353
南通大学,理科,测控技术与仪器,353
南通大学,理科,光电信息科学与工程,353
南通大学,理科,通信工程,353
南通大学,理科,电子信息工程,353
南通大学,理科,应用心理学,353
南通大学,理科,纺织工程,353
南通大学,理科,轻化工程,353
南通大学,理科,土木工程,353
南通大学,理科,机械设计制造及其自动化,353
南通大学,理科,非织造材料与工程,353
南通大学,理科,电子科学与技术,353
南通大学,理科,物联网工程,353
南通大学,理科,环境工程,353
南通大学,理科,建筑电气与智能化,353
南通大学,理科,机械工程,353
南通大学,理科,电气工程及其自动化,353
南通大学,理科,药物制剂,353
南通大学,理科,药学,353
南通大学,理科,交通运输,353
南通大学,理科,应用统计学,353
南通大学,理科,交通工程,353
南通大学,理科,自动化,353
南通大学,理科,工商管理,353
南通大学,理科,机械电子工程,353
南通大学,理科,化学（师范）,353
南通大学,理科,软件工程（嵌入式培养）,353
南通大学,理科,应用化学,353
南通大学,理科,预防医学（为南通市海门市定向培养）,353
南通大学,理科,学前教育（师范）,353
南通大学,理科,预防医学（为扬州市江都区定向培养）,352
南通大学,理科,临床医学（为南通市启东市定向培养）,350
南通大学,理科,预防医学（为南通市海安市定向培养）,350
南通大学,理科,工程管理,349
南通大学,理科,高分子材料与工程,349
南通大学,理科,服装设计与工程,349
南通大学,理科,物流管理,349
南通大学,理科,集成电路设计与集成系统,349
南通大学,理科,生物技术,349
南通大学,理科,海洋技术,349
南通大学,理科,环境科学,349
南通大学,理科,交通设备与控制工程,349
南通大学,理科,地理信息科学,349
南通大学,理科,预防医学（为盐城市滨海县定向培养）,349
南通大学,理科,临床医学（为南通市海安市定向培养）,348
南通大学,理科,预防医学（为盐城市大丰区定向培养）,347
南通大学,理科,预防医学（为盐城市盐都区定向培养）,346
南通大学,理科,临床医学（为南通市如东县定向培养）,346
南通大学,理科,临床医学（为南通市通州区定向培养）,345
南通大学,理科,预防医学（为南通市如东县定向培养）,345
南通大学,理科,建筑学（中外合作办学）（后1.5学年赴澳大利亚阿德莱德大学学习，学费按澳方标准收取）,345
南通大学,理科,会计学（单列专业）（江苏高校中外学分互认联合培养项目，项目学生须按中美大学制订的联合培养方案赴美学习攻读学位，学生第一、四学年在中国学习，二、三学年在美国学习。毕业时达到中美双方合作学校学位要求的将获得双方学位证书及中方毕业证书。项目学生中方学费同其他普通学生，赴美交流学习费用另行收取）,345
南通大学,理科,预防医学（为盐城市阜宁县定向培养）,344
南通大学,文科,汉语言文学（师范）,348
南通大学,文科,英语（师范）（只招英语考生）,348
南通大学,文科,会计学,346
南通大学,文科,历史学（师范）,346
南通大学,文科,思想政治教育（师范）,346
南通大学,文科,小学教育（师范）,346
南通大学,文科,应用心理学,345
南通大学,文科,国际经济与贸易,345
南通大学,文科,汉语国际教育,345
南通大学,文科,工商管理,345
南通大学,文科,翻译（只招英语考生）,345
南通大学,文科,商务英语（只招英语考生）,345
南通大学,文科,教育技术学（师范）,345
南通大学,文科,日语（只招英语或日语考生）,345
南通大学,文科,新闻学,344
南通大学,文科,工业设计,344
南通大学,文科,人力资源管理,344
南通大学,文科,护理学,344
南通大学,文科,行政管理,343
南通大学,文科,秘书学,342
南通大学,文科,学前教育（师范）,342
南通大学,文科,"会计学（单列专业）（江苏高校中外学分互认联合培养项目,项目学生须按中美大学制订的联合培养方案赴美学习攻读学位,学生第一、四学年在中国学习,二、三学年在美国学习。毕业时达到中美双方合作学校学位要求的将获得双方学位证书及中方毕业证书。项目学生中方学费同其他普通学生,赴美交流学习费用另行收取）",336
上海大学,理科,经济管理类,390
上海大学,理科,理科试验班,390
上海大学,理科,金融学,388
上海大学,理科,国际经济与贸易,385
上海大学,理科,理科试验班（含数学与应用数学等6个专业）（宝山校区）,385
上海大学,理科,经济学类（按经济管理类培养）（宝山校区）,385
上海大学,理科,信息工程,384
上海大学,理科,理学工学类,384
上海大学,理科,电影制作,384
上海大学,理科,电气类（按理学工学类培养）（宝山校区）,384
上海大学,理科,国际经济与贸易（中外合作办学）（嘉定校区）（考生如同时填报该校中外专业和非中外专业，须分为两个院校志纖报）（宝山校区）,383
上海大学,理科,金融学（中外合作办学）（嘉定校区）（考生如同时填报该校中外专业和非中外专业，须分为两个院校志纖报）（宝山校区）,383
上海大学,理科,机械工程,381
上海大学,理科,工商管理,380
上海大学,文科,金融学,382
上海大学,文科,英语,381
上海大学,文科,日语,380
上海大学,文科,日语（该校要求报考该专业外语成绩不低于88分）（宝山校区学习）,379
上海大学,文科,英语（该校要求报考该专业外语成绩不低于92分）（宝山校区学习）,379
上海大学,文科,工商管理,378
上海大学,文科,人文社科类,378
上海大学,文科,社会学类（按人文社科类培养）（宝山校区学习）,378
上海大学,文科,"金融学（中外合作办学）（考生如同时填报该校中外专业和非中外专业,须分为两个院校志愿填报）（嘉定校区）",378
上海大学,文科,国际经济与贸易,377
内蒙古大学,理科,金融工程,395
内蒙古大学,理科,经济学,382
内蒙古大学,理科,电子信息科学与技术,379
内蒙古大学,理科,计算机科学与技术,376
内蒙古大学,理科,工商管理,376
内蒙古大学,理科,自动化,375
内蒙古大学,理科,会计学,375
内蒙古大学,理科,应用化学,375
内蒙古大学,理科,生物科学,374
内蒙古大学,理科,材料化学（稀土材料）,372
广州大学,理科,统计学（第一年在桂花岗校区学习）,373
广州大学,理科,数学与应用数学（大学城校区）,370
广州大学,理科,土木类（大学城校区）,370
河海大学,理科,水利类（水文与水资源工程、水利水电工程、港口航道与海岸工程、土木工程）（大禹强化班）（江宁校区）,388
河海大学,理科,海洋科学（江宁校区）,386
河海大学,理科,会计学（江宁校区）,386
河海大学,理科,水利水电工程（江宁校区）,385
河海大学,理科,工程管理（江宁校区）,385
河海大学,理科,应用物理学（江宁校区）,385
河海大学,理科,水文与水资源工程（江宁校区）,384
河海大学,理科,港口航道与海岸工程（江宁校区）,384
河海大学,理科,土木工程（江宁校区）,384
河海大学,理科,给排水科学与工程（江宁校区）,384
河海大学,理科,环境工程（江宁校区）,384
河海大学,理科,环境生态工程（江宁校区）,384
河海大学,理科,能源与动力工程（江宁校区）,384
河海大学,理科,电气工程及其自动化（江宁校区）,384
河海大学,理科,自动化（江宁校区）,384
河海大学,理科,电子信息工程（江宁校区）,384
河海大学,理科,计算机科学与技术（江宁校区）,384
河海大学,理科,智能科学与技术（江宁校区）,384
河海大学,理科,材料科学与工程（江宁校区）,384
河海大学,理科,测绘工程（江宁校区）,384
河海大学,理科,农业水利工程（江宁校区）,384
河海大学,理科,信息管理与信息系统（江宁校区）,384
河海大学,理科,环境科学（江宁校区）,384
河海大学,理科,工程力学（江宁校区）,384
河海大学,理科,自然地理与资源环境（江宁校区）,384
河海大学,理科,海洋资源开发技术（江宁校区）,384
河海大学,理科,社会学（江宁校区）,384
河海大学,理科,水务工程（江宁校区）,383
河海大学,理科,新能源科学与工程（江宁校区）,383
河海大学,理科,通信工程（江宁校区）,383
河海大学,理科,财务管理（江宁校区）,383
河海大学,理科,数学类（数学与应用数学、信息与计算科学）（江宁校区）,383
河海大学,理科,会计学（常州校区）,371
河海大学,理科,国际经济与贸易（常州校区）,370
河海大学,理科,工商管理（常州校区）,370
河海大学,理科,计算机科学与技术（常州校区）,370
河海大学,理科,环境科学（中外合作办学）（江宁校区）,370
河海大学,理科,机械工程（常州校区）,369
河海大学,理科,能源与动力工程（常州校区）,369
河海大学,理科,信息管理与信息系统（常州校区）,369
河海大学,理科,自动化（常州校区）,369
河海大学,理科,通信工程（常州校区）,369
河海大学,理科,物联网工程（常州校区）,369
河海大学,理科,机器人工程（常州校区）,369
河海大学,理科,工业设计（常州校区）,369
河海大学,理科,金属材料工程（常州校区）,369
河海大学,理科,电子科学与技术（常州校区）,369
河海大学,文科,会计学（在江宁校区学习）,370
河海大学,文科,国际经济与贸易（在江宁校区学习）,369
河海大学,文科,财务管理（在江宁校区学习）,369
河海大学,文科,市场营销（在江宁校区学习）,368
河海大学,文科,人力资源管理（在江宁校区学习）,368
河海大学,文科,土地资源管理（在江宁校区学习）,368
河海大学,文科,法语（只招英语考生）（在江宁校区学习）,368
河海大学,文科,法学（在江宁校区学习）,367
河海大学,文科,思想政治教育（在江宁校区学习）,367
河海大学,文科,社会学（在江宁校区学习）,367
河海大学,文科,广播电视学（在江宁校区学习）,367
河海大学,文科,劳动与社会保障（在江宁校区学习）,367
河海大学,文科,英语（只招英语考生）（在江宁校区学习）,367
河海大学,文科,会计学（常州校区）,360
河海大学,文科,国际经济与贸易（常州校区）,359
河海大学,文科,工商管理（常州校区）,359
华中师范大学,理科,数学类,381
华中师范大学,理科,物理学类,380
华中师范大学,理科,心理学类,380
华中师范大学,理科,地理科学类,379
华中师范大学,理科,物理学（基地班）,378
华中师范大学,理科,电子商务,377
华中师范大学,理科,教育学类,377
华中师范大学,理科,法学类,377
华中师范大学,理科,数据科学与大数据技术,377
华中师范大学,理科,信息管理与信息系统,376
华中师范大学,理科,法语,376
华中师范大学,理科,数字媒体技术,376
华中师范大学,理科,经济学类,376
华中师范大学,理科,信息资源管理,376
华中师范大学,理科,电子信息类,376
华中师范大学,理科,计算机类,376
华中师范大学,理科,化学类,376
华中师范大学,理科,生物科学类,376
华中师范大学,文科,中国语言文学类,372
华中师范大学,文科,经济学类,369
华中师范大学,文科,历史学类,369
华中师范大学,文科,旅游管理,368
华中师范大学,文科,日语,368
华中师范大学,文科,法语,368
华中师范大学,文科,朝鲜语（韩语）,368
华中师范大学,文科,政治学类,368
华中师范大学,文科,公共管理类,368
华中师范大学,文科,教育学类,368
四川大学,理科,临床医学（八年）,399
四川大学,理科,口腔医学（五年）,395
四川大学,理科,建筑学,392
四川大学,理科,信息资源管理,392
四川大学,理科,数学与应用数学（基地班）,392
四川大学,理科,临床医学（五年）,392
四川大学,理科,工科试验班（绿色化工与生物医药）,392
四川大学,理科,金融学类,391
四川大学,理科,核工程与核技术,391
四川大学,理科,生物医学工程,391
四川大学,理科,预防医学,391
四川大学,理科,基础医学（基地班）,391
四川大学,理科,新闻传播学类,391
四川大学,理科,物理学类,391
四川大学,理科,计算机类,391
四川大学,理科,轻工类,391
四川大学,理科,医学技术类,391
四川大学,理科,数学与应用数学（数学经济创新班）,391
四川大学,理科,口腔医学技术,391
四川大学,理科,中国语言文学类,391
四川大学,理科,法学,390
四川大学,理科,微电子科学与工程,390
四川大学,理科,高分子材料与工程,390
四川大学,理科,自动化,390
四川大学,理科,软件工程,390
四川大学,理科,土木工程,390
四川大学,理科,环境工程,390
四川大学,理科,工程力学,390
四川大学,理科,法医学,390
四川大学,理科,药学,390
四川大学,理科,工业工程,390
四川大学,理科,电气工程及其自动化,390
四川大学,理科,经济学类,390
四川大学,理科,历史学类,390
四川大学,理科,数学类,390
四川大学,理科,电子信息类,390
四川大学,理科,化学类,390
四川大学,理科,工商管理类,390
四川大学,理科,生物科学类,390
四川大学,理科,水利类,390
四川大学,理科,航空航天类,390
四川大学,理科,网络空间安全,390
四川大学,理科,公共管理类,390
四川大学,理科,材料类,390
四川大学,理科,机械类,390
四川大学,理科,食品卫生与营养学,390
四川大学,理科,会计学（ACCA）,390
四川大学,理科,工科试验班（动力装备与安全）,390
四川大学,文科,经济学类,384
四川大学,文科,新闻传播学类,384
四川大学,文科,法学,383
四川大学,文科,档案学,383
四川大学,文科,信息资源管理,383
四川大学,文科,英语,383
四川大学,文科,日语,383
四川大学,文科,旅游管理类,383
四川大学,文科,国际政治,383
四川大学,文科,西班牙语,383
四川大学,文科,会计学（ACCA）,383
四川大学,文科,中国语言文学类,383
四川大学,文科,马克思主义理论,383
四川大学,文科,历史学类,382
贵州大学,理科,计算机类,366
贵州大学,理科,电子信息类,365
贵州大学,理科,机械设计制造及其自动化,364
贵州大学,文科,旅游管理（中外合作办学）（该校要求报考该专业外语成绩不低于75分）,342
浙江大学,理科,工科试验班（竺可桢学院图灵班）,414
浙江大学,理科,工科试验班（建筑与土木）（含卓越人才培养）,412
浙江大学,理科,机器人工程（竺可祯学院）,412
浙江大学,理科,理科试验班类（含拔尖人才培养）,409
浙江大学,理科,医学试验班,408
浙江大学,理科,社会科学试验班,407
浙江大学,理科,工科试验班（机械与材料）（含卓越人才培养）,407
浙江大学,文科,社会科学试验班,391
浙江大学,文科,人文科学试验班,390
东北师范大学,理科,材料物理,374
东北师范大学,理科,统计学,372
东北师范大学,理科,教育学类（教育学、学前教育、小学教育）（师范）,372
东北师范大学,理科,心理学（师范）,371
东北师范大学,理科,工商管理类（会计学、市场营销、财务管理、人力资源管理）（净月校区）,371
东北师范大学,理科,会计学（中外合作办学）（净月校区）（考生如同时填报该校中外专业和非中外专业，两个院校志愿填报）,355
东北师范大学,理科,计算机科学与技术（中外合作办学）（净月校区）（考生如同时填报该校中外专业和非中外专业，须分为两个院校志愿填报）,353
东北师范大学,文科,英语（师范）（校本部）（只招英语考生）（口）,368
东北师范大学,文科,日语（师范）（口）（净月校区）,365
东北师范大学,文科,商务英语（只招英语考生）（口）（净月校区）,365
武汉大学,理科,口腔医学,403
武汉大学,理科,理科试验班（数学与应用数学、物理学、化学、生物科学）,402
武汉大学,理科,金融学类,401
武汉大学,理科,法学,400
武汉大学,理科,经济学类,400
武汉大学,理科,临床医学（5+3一体化）（学制为5+3医）,400
武汉大学,理科,工科试验班（计算机科学与技术、机械类、土木类）,400
武汉大学,理科,数学类,399
武汉大学,理科,工商管理类,398
武汉大学,理科,计算机类（计算机学院）,398
武汉大学,理科,遥感科学与技术,397
武汉大学,理科,临床医学,397
武汉大学,理科,心理学,397
武汉大学,理科,物理学类,397
武汉大学,理科,电子信息类,397
武汉大学,理科,生物科学类,397
武汉大学,理科,计算机类（国家网络安全学院）,397
武汉大学,理科,建筑类,397
武汉大学,理科,社会科学试验班（图书馆学、档案学、编辑出版学、信息管理与信息系统、电子商务）,397
武汉大学,理科,地球物理学,396
武汉大学,理科,临床医学类,396
武汉大学,理科,化学类,396
武汉大学,理科,测绘类,396
武汉大学,理科,电气类,396
武汉大学,理科,工科试验班（机械设计制造及其自动化、材料成型及控制工程、金属材料工程、能源与动力工程、能源化学工程、核工程与核技术）,396
武汉大学,理科,土木类,395
武汉大学,理科,水利类,395
武汉大学,理科,药学类,395
武汉大学,理科,理科试验班（地理科学、人文地理与城乡规划、地理信息科学、环境工程、环境科学、土地资源管理）,395
武汉大学,文科,法学,401
武汉大学,文科,经济学类,392
武汉大学,文科,新闻传播学类,390
武汉大学,文科,工商管理类,390
武汉大学,文科,人文科学试验班（汉语言文学、哲学、历史学）,390
武汉大学,文科,社会科学试验班（图书馆学、档案学、编辑出版学、信息管理与信息系统、电子商务）,390
武汉大学,文科,外国语言文学类,389
武汉大学,文科,历史学类,389
武汉大学,文科,政治学类,389
武汉大学,文科,中国语言文学类,389
武汉大学,文科,公共管理类,389
武汉大学,文科,社会学类,388
武汉大学,文科,哲学类,388
