学校,科类,专业,最低分
华中科技大学,理科,材料科学与工程,380
华中科技大学,理科,材料成型及控制工程,380
华中科技大学,理科,物流管理,380
华中科技大学,理科,数字媒体技术,380
华中科技大学,理科,电磁场与无线技术,380
华中科技大学,理科,信息管理与信息系统（医学信息）,380
华中科技大学,理科,能源动力类,380
华中科技大学,理科,飞行器设计与工程,380
华中科技大学,理科,电子信息类,380
华中科技大学,理科,药学（基地班）,380
华中科技大学,理科,船舶与海洋工程（实验班）,380
华中科技大学,理科,给排水科学与工程（实验班）,380
华中科技大学,理科,测控技术与仪器,379
华中科技大学,理科,风景园林,379
华中科技大学,理科,物理学类,379
华中科技大学,理科,土木类,379
华中科技大学,理科,海洋工程类,379
华中科技大学,理科,化学类,379
华中科技大学,理科,生物科学类,379
华中科技大学,理科,生物医学工程（工程科学国际化示范学院）,379
华中科技大学,理科,集成电路设计与集成系统（实验班）,379
华中科技大学,理科,生物技术（实验班）,379
华中科技大学,理科,化学（实验班）,379
华中科技大学,文科,财务管理,377
华中科技大学,文科,财政学,377
华中科技大学,文科,城乡规划,376
华中科技大学,文科,社会学类（社会学、社会工作）,375
华中科技大学,文科,新闻传播学类（新闻学、广告学、广播电视学）,375
华中科技大学,文科,法学,374
华中科技大学,文科,政治学与行政学,374
华中科技大学,文科,汉语国际教育,374
华中科技大学,文科,翻译,374
华中科技大学,文科,汉语言文学,373
华中科技大学,文科,英语,373
华中科技大学,文科,哲学,373
华中科技大学,文科,法语,373
浙江工业大学,理科,计算机类,352
浙江工业大学,理科,化工与制药类,352
浙江工业大学,理科,电子信息类,351
浙江工业大学,理科,工商管理类,350
浙江工业大学,理科,机械类,350
浙江工业大学,理科,生物工程类,350
浙江工业大学,理科,法学类,349
浙江工业大学,理科,药学类,349
浙江工业大学,理科,海洋技术,349
浙江工业大学,文科,法学类,344
浙江工业大学,文科,英语,344
湖北大学,理科,人力资源管理,341
湖北大学,理科,数学与应用数学,341
湖北大学,理科,新闻传播学类,341
湖北大学,理科,计算机类,341
湖北大学,文科,国际经济与贸易,340
湖北大学,文科,公共管理类,340
华中农业大学,理科,动物医学,356
华中农业大学,理科,生物工程,353
华中农业大学,理科,风景园林,353
华中农业大学,理科,生物科学类,353
华中农业大学,理科,计算机科学与技术,352
华中农业大学,理科,经济学类,352
华中农业大学,理科,法学,351
华中农业大学,理科,林学,351
华中农业大学,理科,生物信息学,351
华中农业大学,理科,广告学,350
华中农业大学,理科,信息与计算科学,350
华中农业大学,理科,园艺,350
华中农业大学,理科,食品科学与工程类,350
华中农业大学,理科,动物科学,349
华中农业大学,理科,环境科学与工程类,349
华中农业大学,理科,植物生产类,349
华中农业大学,理科,管理科学与工程类,349
华中农业大学,理科,机械类,349
华中农业大学,理科,农业工程类,349
华中农业大学,理科,公共管理类,349
华中农业大学,理科,水产类,348
华中农业大学,文科,外国语言文学类,349
华中农业大学,文科,工商管理类,349
华中农业大学,文科,社会学类,347
中国地质大学（武汉）,理科,地球信息科学与技术,361
中国地质大学（武汉）,理科,机械设计制造及其自动化,358
中国地质大学（武汉）,理科,地质学（基地班）,358
中国地质大学（武汉）,理科,地理科学类,358
中国地质大学（武汉）,理科,通信工程,357
中国地质大学（武汉）,理科,宝石及材料工艺学,357
中国地质大学（武汉）,理科,遥感科学与技术,357
中国地质大学（武汉）,理科,地质工程,356
中国地质大学（武汉）,理科,计算机科学与技术,356
中国地质大学（武汉）,理科,地质学类（地球科学菁英班）,356
中国地质大学（武汉）,理科,地质学类,356
中国地质大学（武汉）,理科,数学与应用数学,355
中国地质大学（武汉）,理科,环境工程（菁英班）,355
中国地质大学（武汉）,理科,材料化学,355
中国地质大学（武汉）,理科,地理信息科学,355
中国地质大学（武汉）,理科,大气科学,355
中国地质大学（武汉）,理科,海洋科学,355
中国地质大学（武汉）,理科,经济学,354
中国地质大学（武汉）,理科,工业设计,354
中国地质大学（武汉）,理科,应用化学,354
中国地质大学（武汉）,理科,统计学,354
中国地质大学（武汉）,理科,信息与计算科学,354
中国地质大学（武汉）,理科,电子信息工程,354
中国地质大学（武汉）,理科,水文与水资源工程,354
中国地质大学（武汉）,理科,工程管理,354
中国地质大学（武汉）,理科,市场营销,354
中国地质大学（武汉）,理科,旅游管理,354
中国地质大学（武汉）,理科,土木工程,354
中国地质大学（武汉）,理科,信息安全,354
中国地质大学（武汉）,理科,空间信息与数字技术,354
中国地质大学（武汉）,理科,物理学,353
中国地质大学（武汉）,理科,软件工程,353
中国地质大学（武汉）,理科,资源勘查工程,353
中国地质大学（武汉）,理科,网络工程,353
中国地质大学（武汉）,理科,材料科学与工程,353
中国地质大学（武汉）,理科,自动化,353
中国地质大学（武汉）,理科,测控技术与仪器,353
中国地质大学（武汉）,理科,测绘工程,353
中国地质大学（武汉）,理科,环境工程,353
中国地质大学（武汉）,理科,公共事业管理,353
中国地质大学（武汉）,理科,土地资源管理,353
中国地质大学（武汉）,理科,信息管理与信息系统,353
中国地质大学（武汉）,理科,安全工程,353
中国地质大学（武汉）,理科,地理空间信息工程,353
中国地质大学（武汉）,理科,自然地理与资源环境,353
中国地质大学（武汉）,文科,经济学,354
中国地质大学（武汉）,文科,思想政治教育,352
中国地质大学（武汉）,文科,英语,352
中国地质大学（武汉）,文科,法学,351
中国地质大学（武汉）,文科,广播电视学,351
中国地质大学（武汉）,文科,旅游管理,351
中国地质大学（武汉）,文科,市场营销,350
湖南大学,理科,英语,375
湖南大学,理科,电气工程及其自动化,373
湖南大学,理科,会计学,372
湖南大学,理科,经济学类,372
湖南大学,理科,计算机科学与技术,372
湖南大学,理科,数学类,372
湖南大学,理科,国际经济与贸易,371
湖南大学,理科,建筑学,371
湖南大学,理科,法学,370
湖南大学,理科,软件工程,370
湖南大学,理科,通信工程,370
湖南大学,理科,统计学类,370
湖南大学,理科,自动化,369
湖南大学,理科,电子信息工程,369
湖南大学,理科,城乡规划,369
湖南大学,理科,工商管理,369
湖南大学,理科,工业设计,369
湖南大学,理科,生物技术,369
湖南大学,理科,信息安全,369
湖南大学,理科,测控技术与仪器,368
湖南大学,理科,能源与动力工程,368
湖南大学,理科,材料成型及控制工程,368
湖南大学,理科,给排水科学与工程,368
湖南大学,理科,土木类,368
湖南大学,理科,机械类,368
湖南大学,理科,电子商务,367
湖南大学,理科,行政管理,367
湖南大学,理科,日语,367
湖南大学,理科,建筑环境与能源应用工程,367
湖南大学,理科,生物医学工程,367
湖南大学,理科,材料科学与工程,366
湖南大学,理科,化学工程与工艺,366
湖南大学,理科,环境科学与工程类,366
湖南大学,理科,电子科学与技术,365
湖南大学,文科,汉语言文学,376
湖南大学,文科,新闻传播学类,370
湖南大学,文科,历史学,369
湖南大学,文科,法学,368
湖南大学,文科,行政管理,368
湖南大学,文科,日语,367
中南大学,理科,临床医学（学制8年）,383
中南大学,理科,口腔医学,376
中南大学,理科,临床医学（学制5年）,376
中南大学,理科,麻醉学,375
中南大学,理科,数学与应用数学,374
中南大学,理科,自动化,373
中南大学,理科,智能科学与技术,373
中南大学,理科,生物科学,373
中南大学,理科,建筑学,372
中南大学,理科,金融学,372
中南大学,理科,材料科学与工程,371
中南大学,理科,车辆工程,371
中南大学,理科,电气工程及其自动化,371
中南大学,理科,数据科学与大数据技术,371
中南大学,理科,电子信息工程,371
中南大学,理科,电子信息科学与技术,371
中南大学,理科,计算机科学与技术,371
中南大学,理科,材料化学,370
中南大学,理科,城乡规划,370
中南大学,理科,新能源材料与器件,370
中南大学,理科,软件工程,370
中南大学,理科,信息与计算科学,370
中南大学,理科,统计学,370
中南大学,理科,机械设计制造及其自动化,370
中南大学,理科,交通运输,370
中南大学,理科,能源与动力工程,370
中南大学,理科,建筑环境与能源应用工程,370
中南大学,理科,通信工程,370
中南大学,理科,城市地下空间工程,370
中南大学,理科,财务管理,370
中南大学,理科,化学工程与工艺,370
中南大学,理科,新能源科学与工程,370
中南大学,理科,物联网工程,370
中南大学,理科,高分子材料与工程,370
中南大学,理科,预防医学,370
中南大学,理科,冶金工程,369
中南大学,理科,土木工程,369
中南大学,理科,工程管理,369
中南大学,理科,铁道工程,369
中南大学,理科,行政管理,369
中南大学,理科,应用化学,369
中南大学,理科,交通设备与控制工程,369
中南大学,理科,测控技术与仪器,369
中南大学,理科,粉体材料科学与工程,369
中南大学,理科,药学,369
中南大学,理科,光电信息科学与工程,369
中南大学,理科,信息安全,369
中南大学,文科,金融学,372
中南大学,文科,会计学,372
中南大学,文科,西班牙语,370
中南大学,文科,法语,370
中南大学,文科,市场营销,370
中南大学,文科,国际经济与贸易,370
中南大学,文科,法学,370
中南大学,文科,汉语言文学,370
中南大学,文科,数字出版,369
中南大学,文科,广播电视学,369
中南大学,文科,劳动与社会保障,369
湖南师范大学,理科,物理学（师范）,357
湖南师范大学,理科,临床医学,355
湖南师范大学,理科,经济学,353
湖南师范大学,理科,应用化学,353
湖南师范大学,理科,生物技术,352
湖南师范大学,理科,计算机科学与技术,352
湖南师范大学,理科,金融学,352
湖南师范大学,理科,机械设计制造及其自动化,351
湖南师范大学,理科,软件工程,351
湖南师范大学,理科,统计学,351
湖南师范大学,理科,信息与计算科学,351
湖南师范大学,理科,通信工程,351
湖南师范大学,理科,人力资源管理,351
湖南师范大学,理科,人文地理与城乡规划,351
湖南师范大学,理科,应用物理学,351
湖南师范大学,理科,物联网工程,351
湖南师范大学,理科,知识产权,351
湖南师范大学,文科,广告学,362
湖南师范大学,文科,法学,358
湖南师范大学,文科,汉语言文学（师范）,357
湖南师范大学,文科,编辑出版学,355
湖南师范大学,文科,历史学（师范）,355
湖南师范大学,文科,教育学（师范）,355
湖南师范大学,文科,汉语国际教育（师范）,355
湖南师范大学,文科,思想政治教育（师范）,355
湖南师范大学,文科,人文地理与城乡规划,354
湖南师范大学,文科,酒店管理,354
湖南师范大学,文科,朝鲜语,342
福建农林大学,理科,风景园林,335
福建农林大学,理科,园林,334
福建农林大学,理科,城乡规划,334
福建农林大学,理科,园艺,332
福建农林大学,理科,生物科学,332
福建农林大学,理科,工程管理,331
福建农林大学,理科,设施农业科学与工程,330
福建农林大学,理科,动物医学,329
福建农林大学,理科,动物科学,328
福建农林大学,理科,蜂学,328
福建农林大学,理科,农学,327
福建农林大学,理科,应用化学,326
华南理工大学,理科,光电信息科学与工程,354
华南理工大学,理科,自动化,354
华南理工大学,理科,经济学,354
华南理工大学,理科,材料类,354
华南理工大学,理科,建筑学,353
华南理工大学,理科,临床医学,352
华南理工大学,理科,电子信息类,352
华南理工大学,理科,计算机类,352
华南理工大学,理科,机械类,352
华南理工大学,理科,食品科学与工程类,352
华南理工大学,理科,信息与计算科学,351
华南理工大学,理科,信息管理与信息系统,351
华南理工大学,理科,电子商务,351
华南理工大学,理科,土木类,351
华南理工大学,理科,水产养殖学,350
华南理工大学,理科,管理科学,350
华南理工大学,理科,数学与应用数学,350
华南理工大学,理科,测控技术与仪器,350
华南理工大学,理科,生物科学类,350
华南理工大学,文科,新闻学,355
华南理工大学,文科,法学类,352
华南理工大学,文科,劳动与社会保障,351
华南理工大学,文科,中国语言文学类,351
华南理工大学,文科,工商管理类,351
华南理工大学,文科,历史学,350
华南理工大学,文科,英语,350
华南理工大学,文科,日语,350
上海师范大学,理科,数学与应用数学（师范）,367
上海师范大学,理科,生物科学（师范）,359
上海师范大学,理科,应用心理学,357
上海师范大学,理科,数学类,356
上海师范大学,理科,环境工程,355
上海师范大学,理科,化学类,355
上海师范大学,理科,金融学类,355
上海师范大学,理科,食品安全与检测,354
上海师范大学,理科,电子信息类,353
上海师范大学,理科,地理科学类,353
上海师范大学,理科,机械类（汽车服务工程）（中外合作办学）,352
上海师范大学,理科,机械类（机械设计制造及其自动化）（中外合作办学）,352
上海师范大学,理科,土木类（土木工程）（中外合作办学）,352
上海师范大学,理科,计算机类（计算机科学与技术）（中外合作办学）,352
上海师范大学,理科,电子信息类（电子信息工程）（中外合作办学）,340
上海师范大学,文科,法学,356
上海师范大学,文科,汉语言文学（基地班）,356
上海师范大学,文科,新闻传播学类,356
上海师范大学,文科,小学教育（师范）,356
上海师范大学,文科,汉语国际教育,355
上海师范大学,文科,汉语言文学,355
上海师范大学,文科,人力资源管理,354
上海师范大学,文科,哲学,354
上海师范大学,文科,公共管理类,354
上海师范大学,文科,工商管理类,353
上海师范大学,文科,学前教育（师范）,353
上海师范大学,文科,经济学类（经济学）（中外合作办学）,353
上海师范大学,文科,植物生产类（园艺）（中外合作办学）,353
广西大学,理科,电气工程及其自动化,351
广西大学,理科,自动化,350
广西大学,理科,电子科学与技术,349
广西大学,理科,计算机类,349
广西大学,理科,土木工程,348
广西大学,理科,环境工程,348
广西大学,理科,机械类,348
广西大学,理科,海洋科学,336
西南交通大学,理科,安全科学与工程类（安全工程）（中外合作办学）,367
西南交通大学,理科,轨道交通信号与控制,366
西南交通大学,理科,通信工程,364
西南交通大学,理科,交通运输类,364
西南交通大学,理科,政治学与行政学,363
西南交通大学,理科,车辆工程,363
西南交通大学,理科,自动化,363
西南交通大学,理科,电气工程及其自动化,363
西南交通大学,理科,数学与应用数学,362
西南交通大学,理科,建筑学,362
西南交通大学,理科,工程力学,362
西南交通大学,理科,生物医学工程,362
西南交通大学,理科,法学,361
西南交通大学,理科,电子信息科学与技术,361
西南交通大学,理科,制药工程,361
西南交通大学,理科,生物工程,361
西南交通大学,理科,电子信息工程,361
西南交通大学,理科,应用物理学,361
西南交通大学,理科,飞行器设计与工程,361
西南交通大学,理科,计算机类,361
西南交通大学,理科,机械类,361
西南交通大学,理科,统计学,361
西南交通大学,理科,铁道工程,361
西南交通大学,理科,地质工程,360
西南交通大学,理科,土木工程,360
西南交通大学,理科,公共事业管理,360
西南交通大学,理科,电气工程与智能控制,360
西南交通大学,理科,道路桥梁与渡河工程,360
西南交通大学,理科,交通设备与控制工程,360
西南交通大学,理科,材料类,360
西南交通大学,理科,经济与贸易类,360
西南交通大学,理科,环境科学与工程类,360
西南交通大学,理科,建筑类,360
西南交通大学,理科,测绘类,360
西南交通大学,理科,物流管理与工程类,360
西南交通大学,理科,工商管理类,360
西南交通大学,理科,城市地下空间工程,352
西南交通大学,文科,传播学,355
西南交通大学,文科,法学,354
西南交通大学,文科,汉语国际教育,354
西南交通大学,文科,广告学,353
西南交通大学,文科,政治学与行政学,352
西南交通大学,文科,公共事业管理,352
西南交通大学,文科,思想政治教育,352
西南交通大学,文科,外国语言文学类,352
西南交通大学,文科,汉语言文学,352
西南交通大学,文科,商务英语,352
西南财经大学,理科,金融学,380
西南财经大学,理科,会计学,379
西南财经大学,理科,审计学,379
西南财经大学,理科,金融工程,378
西南财经大学,理科,信用管理,377
西南财经大学,理科,统计学,377
西南财经大学,理科,市场营销,377
西南财经大学,理科,电子商务（支付结算）,377
西南财经大学,理科,国际经济与贸易（双语培养）,377
西南财经大学,理科,财务管理（双语培养）,377
西南财经大学,理科,税收学,375
西南财经大学,理科,金融数学,375
西南财经大学,理科,物流管理,375
西南财经大学,理科,经济统计学,375
西南财经大学,理科,数学与应用数学（双学位）,375
西南财经大学,理科,法学（双学位）,375
西南财经大学,理科,管理科学,374
西南财经大学,理科,人力资源管理,374
西南财经大学,理科,投资学,374
西南财经大学,理科,经济学（基地班）,374
西南财经大学,理科,国际商务（双语培养）,374
西南财经大学,理科,工商管理,373
西南财经大学,理科,计算机科学与技术（金融信息化）,373
西南财经大学,理科,信息管理与信息系统（商务智能）,373
西南财经大学,文科,金融学,377
西南财经大学,文科,会计学,375
西南财经大学,文科,法学,374
西南财经大学,文科,国际商务（双语培养）,374
西南财经大学,文科,财务管理（双语培养）,374
西南财经大学,文科,财政学,373
西南财经大学,文科,经济学（基地班）,373
西南财经大学,文科,信息管理与信息系统（商务智能）,373
西南财经大学,文科,英语,371
西南财经大学,文科,电子商务（支付结算）,371
西南财经大学,文科,保险学（双语培养）,371
西南财经大学,文科,信用管理,370
西南财经大学,文科,工商管理,370
西南财经大学,文科,市场营销,370
西南财经大学,文科,审计学,370
西南财经大学,文科,国际经济与贸易（双语培养）,370
西南财经大学,文科,税收学,369
西南财经大学,文科,人力资源管理,369
西南财经大学,文科,商务英语,369
西南财经大学,文科,行政管理,368
四川农业大学,理科,财务管理,347
四川农业大学,理科,药学,345
四川农业大学,理科,风景园林,344
四川农业大学,理科,农业机械化及其自动化,343
四川农业大学,理科,环境科学,343
四川农业大学,理科,生物工程,343
四川农业大学,理科,文化产业管理,342
四川农业大学,理科,食品科学与工程,342
四川农业大学,理科,药物制剂,342
四川农业大学,理科,土木工程,341
青岛大学,理科,临床医学,356
青岛大学,理科,机械类,352
青岛大学,理科,物理学类,346
青岛大学,理科,金融学类,345
青岛大学,理科,计算机类,345
青岛大学,理科,材料类,344
青岛大学,理科,工业设计,344
青岛大学,理科,旅游管理类,343
青岛大学,理科,化学类,343
青岛大学,文科,法学,346
青岛大学,文科,德语,344
青岛大学,文科,朝鲜语,341
西北大学,理科,软件工程,358
西北大学,理科,计算机科学与技术,357
西北大学,理科,信息管理与信息系统,356
西北大学,理科,金融工程,356
西北大学,理科,电子信息类,355
西北大学,理科,微电子科学与工程,354
西北大学,理科,数学类,354
西北大学,理科,生物科学（基地班）,353
西北大学,理科,地理信息科学,352
西北大学,理科,城乡规划,352
西北大学,理科,环境科学与工程类,352
西北大学,理科,化学类,352
西北大学,理科,勘查技术与工程,351
西北大学,理科,化学工程与工艺,351
西北大学,理科,能源化学工程,351
西北大学,理科,生物科学类,351
西北大学,文科,财政学,354
西北大学,文科,考古学,353
西北大学,文科,汉语国际教育,353
西北大学,文科,汉语言文学,353
西北大学,文科,法学,353
西北大学,文科,新闻传播学类,353
西北大学,文科,哲学,352
西北大学,文科,历史学类,352
武汉科技大学,理科,金属材料工程,346
武汉科技大学,理科,自动化,344
武汉科技大学,理科,计算机科学与技术,344
武汉科技大学,理科,软件工程,344
武汉科技大学,理科,车辆工程,343
武汉科技大学,理科,电子信息工程,343
武汉科技大学,理科,德语,343
武汉科技大学,理科,通信工程,343
武汉科技大学,理科,劳动与社会保障,342
武汉科技大学,理科,冶金工程,342
武汉科技大学,理科,无机非金属材料工程,342
武汉科技大学,理科,材料成型及控制工程,342
武汉科技大学,理科,材料化学,342
武汉科技大学,理科,英语,342
武汉科技大学,理科,翻译,342
武汉科技大学,理科,投资学,342
武汉科技大学,理科,能源与动力工程,342
武汉科技大学,理科,机械类,342
武汉科技大学,文科,英语,342
武汉科技大学,文科,德语,338
武汉科技大学,文科,法学,338
武汉科技大学,文科,翻译,338
杭州电子科技大学,理科,计算机类,352
杭州电子科技大学,理科,信息安全,351
杭州电子科技大学,理科,电子信息类,351
杭州电子科技大学,理科,通信工程,350
杭州电子科技大学,理科,网络工程,350
杭州电子科技大学,理科,新闻传播学类,350
长安大学,理科,交通工程,358
长安大学,理科,车辆工程,358
长安大学,理科,道路桥梁与渡河工程,358
长安大学,理科,交通运输类,356
长安大学,理科,电气工程及其自动化,355
长安大学,理科,能源与动力工程,355
长安大学,理科,计算机类,354
长安大学,理科,机械类,354
长安大学,理科,土木类,354
长安大学,理科,土地资源管理,353
长安大学,理科,建筑类,353
长安大学,理科,自动化,353
长安大学,理科,数学类,353
长安大学,理科,管理科学与工程类,353
长安大学,理科,水利类,353
长安大学,理科,工程力学,352
长安大学,理科,安全工程,352
长安大学,理科,土地整治工程,352
长安大学,理科,经济学类,352
长安大学,理科,材料类,352
长安大学,理科,工商管理类,352
长安大学,理科,测绘类,352
长安大学,理科,地质学类,352
长安大学,理科,环境科学与工程类,352
长安大学,文科,法学类,351
长安大学,文科,英语,350
长安大学,文科,新闻传播学类,350
长安大学,文科,公共管理类,349
华侨大学,理科,财务管理,346
华侨大学,理科,建筑学,346
华侨大学,理科,金融学,346
华侨大学,理科,机械工程,345
华侨大学,理科,会计学,345
华侨大学,理科,工商管理,344
华侨大学,理科,高分子材料与工程（拔尖人才试点班）,344
华侨大学,理科,经济学,344
华侨大学,理科,软件工程,343
华侨大学,理科,电子信息工程,342
华侨大学,理科,自动化,341
华侨大学,理科,车辆工程,341
华侨大学,理科,电气工程及其自动化,341
华侨大学,理科,通信工程,341
华侨大学,理科,国际经济与贸易,341
华侨大学,理科,土木工程,340
华侨大学,理科,集成电路设计与集成系统,340
华侨大学,理科,电子科学与技术,340
华侨大学,理科,市场营销,340
华侨大学,理科,城乡规划,340
华侨大学,理科,物流管理,340
华侨大学,理科,日语,340
华侨大学,文科,新闻学,347
华侨大学,文科,汉语国际教育,347
华侨大学,文科,会计学,346
华侨大学,文科,金融学,345
华侨大学,文科,广播电视学,345
华侨大学,文科,广告学,344
华侨大学,文科,法学,344
华侨大学,文科,英语,343
华侨大学,文科,国际经济与贸易,343
华侨大学,文科,经济学,343
华侨大学,文科,国际商务,342
华侨大学,文科,市场营销,342
华侨大学,文科,人力资源管理,342
华侨大学,文科,物流管理,342
华侨大学,文科,日语,342
西安电子科技大学,理科,通信工程,370
西安电子科技大学,理科,微电子科学与工程,368
西安电子科技大学,理科,电子信息工程,368
西安电子科技大学,理科,电气工程及其自动化,368
西安电子科技大学,理科,信息工程,368
西安电子科技大学,理科,信息安全,367
西安电子科技大学,理科,电子信息科学与技术,367
西安电子科技大学,理科,计算机科学与技术,367
西安电子科技大学,理科,智能科学与技术,367
西安电子科技大学,理科,软件工程,366
西安电子科技大学,理科,集成电路设计与集成系统,366
西安电子科技大学,理科,空间科学与技术,366
西安电子科技大学,理科,网络工程,366
西安电子科技大学,理科,光电信息科学与工程,366
西安电子科技大学,理科,电子科学与技术,366
西安电子科技大学,理科,自动化,366
西安电子科技大学,理科,机械设计制造及其自动化,366
西安电子科技大学,理科,电磁场与无线技术,366
西安电子科技大学,理科,空间信息与数字技术,366
西安电子科技大学,理科,信息对抗技术,366
西安电子科技大学,理科,生物技术,365
西安电子科技大学,理科,统计学,365
西安电子科技大学,理科,数学与应用数学,365
西安电子科技大学,理科,应用化学,365
西安电子科技大学,理科,遥感科学与技术,365
西安电子科技大学,理科,测控技术与仪器,365
西安电子科技大学,理科,电子封装技术,365
西安电子科技大学,理科,电波传播与天线,365
西安电子科技大学,理科,探测制导与控制技术,365
西安电子科技大学,理科,管理科学与工程类,365
兰州大学,理科,数学类（含基地班、数学与应用数学等3个专业）,364
兰州大学,理科,物理学类（含基地班、物理学等5个专业）,363
兰州大学,理科,电子信息类（含基地班、通信工程等3个专业）,363
兰州大学,理科,应用物理学（核科学与技术基地班（原子核物理））,362
兰州大学,理科,应用化学（核科学与技术基地班（放射化学））,362
兰州大学,理科,经济学类（含经济学、经济统计学等4个专业）,362
兰州大学,理科,计算机类（含基地班、计算机科学与技术等4个专业）,362
兰州大学,理科,核工程类（含核工程与核技术、辐射防护与核安全等3个专业）,361
兰州大学,理科,化学类（含基地班、化学工程与工艺等5个专业）,361
兰州大学,理科,临床医学,360
兰州大学,理科,草业科学（基地班）,360
兰州大学,理科,理论与应用力学（基地班）,360
兰州大学,理科,生物科学类（含基地班、生物科学等5个专业）,360
兰州大学,理科,工商管理类（含基地班、会计学等6个专业）,360
兰州大学,理科,口腔医学,359
兰州大学,理科,地质工程,359
兰州大学,理科,土木工程,359
兰州大学,理科,预防医学,359
兰州大学,理科,麻醉学,359
兰州大学,理科,农林经济管理,359
兰州大学,理科,药学,359
兰州大学,理科,环境科学与工程类（环境科学、环境工程）,359
兰州大学,理科,水利类（水文与水资源工程）,359
兰州大学,理科,大气科学类（含基地班、大气科学等3个专业）,359
兰州大学,理科,地理科学类（含基地班、自然地理与资源环境等4个专业）,359
兰州大学,理科,地质学类（含地质学、地球化学等3个专业）,359
兰州大学,理科,经济学（基地班）,359
兰州大学,理科,政治学类（含国际政治、政治学与行政学）,359
兰州大学,文科,新闻传播学类（含新闻学、广播电视学）,359
兰州大学,文科,工商管理类（含基地班、会计学等6个专业）,358
兰州大学,文科,历史学类（含基地班、历史学等4个专业）,358
兰州大学,文科,经济学类（含经济学、经济统计学等4个专业）,358
兰州大学,文科,汉语言文学,357
兰州大学,文科,思想政治教育,356
兰州大学,文科,知识产权,356
兰州大学,文科,英语,356
兰州大学,文科,俄语,356
兰州大学,文科,哲学,355
兰州大学,文科,社会学,355
兰州大学,文科,法语,355
兰州大学,文科,广告学,354
吉林大学,理科,车辆工程,372
吉林大学,理科,工科试验班（车辆工程）,372
吉林大学,理科,法学,371
吉林大学,理科,金融数学,369
吉林大学,理科,软件工程,368
吉林大学,理科,临床医学,368
吉林大学,理科,计算机科学与技术,368
吉林大学,理科,机械工程,368
吉林大学,理科,经济学（商学院）,368
吉林大学,理科,电气工程及其自动化,368
吉林大学,理科,电子科学与技术,368
吉林大学,理科,化学,368
吉林大学,理科,信息与计算科学,368
吉林大学,理科,工科试验班（测控技术与仪器）,368
吉林大学,理科,广告学,367
吉林大学,理科,行政管理,367
吉林大学,理科,通信工程,367
吉林大学,理科,自动化,367
吉林大学,理科,微电子科学与工程,367
吉林大学,理科,材料成型及控制工程,367
吉林大学,理科,土木工程,367
吉林大学,理科,物理学,367
吉林大学,理科,信息工程,367
吉林大学,理科,市场营销（管理学院）,367
吉林大学,理科,会计学（管理学院）,367
吉林大学,理科,物联网工程,367
吉林大学,理科,财政学,366
吉林大学,理科,信息管理与信息系统,366
吉林大学,理科,工业设计,366
吉林大学,理科,预防医学,366
吉林大学,理科,临床医学,366
吉林大学,理科,农业机械化及其自动化,366
吉林大学,理科,化学工程与工艺,366
吉林大学,理科,交通工程,366
吉林大学,理科,核物理,366
吉林大学,理科,工程管理,366
吉林大学,理科,人力资源管理（商学院）,366
吉林大学,理科,劳动与社会保障,365
吉林大学,理科,药学,365
吉林大学,理科,康复治疗学,365
吉林大学,理科,生物医学工程,365
吉林大学,理科,环境科学与工程类（环境科学、环境工程）,365
吉林大学,理科,食品质量与安全,365
吉林大学,理科,水利类（水文与水资源工程等2个专业）,365
吉林大学,理科,工商管理（管理学院）,365
吉林大学,理科,道路桥梁与渡河工程,365
吉林大学,理科,生物科学,365
吉林大学,理科,物流管理,365
吉林大学,理科,工业工程,365
吉林大学,理科,生物制药,365
吉林大学,理科,地质学,365
吉林大学,理科,无机非金属材料工程,365
吉林大学,理科,理科试验班（地球物理学）,365
吉林大学,文科,金融学,371
吉林大学,文科,国际经济与贸易,371
吉林大学,文科,法学,371
吉林大学,文科,外交学,369
吉林大学,文科,汉语言文学,368
吉林大学,文科,文物与博物馆学,367
吉林大学,文科,西班牙语,367
吉林大学,文科,英语,366
吉林大学,文科,哲学,366
南京农业大学,理科,金融学,363
南京农业大学,理科,会计学,361
南京农业大学,理科,统计学,360
南京农业大学,理科,人力资源管理,360
南京农业大学,理科,投资学,359
南京农业大学,理科,行政管理,359
南京农业大学,理科,土地资源管理,359
南京农业大学,理科,农林经济管理,359
南京农业大学,理科,风景园林,359
南京农业大学,理科,生物科学（生物学基地班）,358
南京农业大学,理科,英语,358
南京农业大学,理科,人文地理与城乡规划,358
南京农业大学,理科,信息管理与信息系统,358
南京农业大学,理科,种子科学与工程,358
南京农业大学,理科,园林,358
南京农业大学,理科,国际经济与贸易,358
南京农业大学,理科,工商管理类,358
南京农业大学,理科,计算机科学与技术,357
南京农业大学,理科,生物技术（生命科学与技术基地班）,356
南京农业大学,理科,自动化,356
南京农业大学,理科,动物医学,356
南京农业大学,理科,设施农业科学与工程,356
南京农业大学,理科,社会学类,356
南京农业大学,理科,劳动与社会保障,356
南京农业大学,理科,环境科学与工程类,356
南京农业大学,理科,生物科学,355
南京农业大学,理科,日语,355
南京农业大学,理科,信息与计算科学,355
南京农业大学,理科,应用化学,355
南京农业大学,理科,工业工程,355
南京农业大学,理科,电子信息科学与技术,355
南京农业大学,理科,网络工程,355
南京农业大学,理科,农学,355
南京农业大学,理科,园艺,355
南京农业大学,理科,植物保护,355
南京农业大学,理科,食品科学与工程类,355
