school,major,2017,2018,2019,2020,rankEstimatedByPoly,rankEstimatedBySVR,avg,cov
兰州大学,俄语,4279.0,4435.0,4239.0,4317.666666666667,4273.0,4270.0,4317.666666666667,84.55898664377561
兰州大学,哲学,4552.0,4435.0,3106.0,4031.0,3638.0,3517.0,4031.0,655.8155228415991
兰州大学,社会学,4552.0,4731.0,3345.0,4209.333333333333,3845.0,3721.0,4209.333333333333,615.5292212577906
兰州大学,法语,4552.0,4263.0,3974.0,4263.0,4135.0,4100.0,4263.0,235.96751188811282
兰州大学,广告学,4862.0,4731.0,3622.0,4405.0,4076.0,3959.0,4405.0,556.2415542429985
吉林大学,金融学,1374.0,1374.0,1374.0,1374.0,1377.0,1362.0,1374.0,0.0
吉林大学,国际经济与贸易,1374.0,1374.0,1374.0,1374.0,1377.0,1362.0,1374.0,0.0
吉林大学,法学,1374.0,1165.0,956.0,1165.0,1073.0,1075.0,1165.0,170.64778541389475
吉林大学,外交学,1594.0,1726.0,1858.0,1726.0,1785.0,1781.0,1726.0,107.77754868245984
吉林大学,汉语言文学,1755.0,1592.0,1429.0,1592.0,1520.0,1510.0,1592.0,133.08894269121936
吉林大学,文物与博物馆学,1941.0,1941.0,1941.0,1941.0,1940.0,1934.0,1941.0,0.0
吉林大学,西班牙语,1941.0,1817.0,1693.0,1817.0,1762.0,1752.0,1817.0,101.24557603503803
吉林大学,英语,2096.0,2096.0,2096.0,2096.0,2093.0,2093.0,2096.0,0.0
吉林大学,哲学,2096.0,1894.5,1693.0,1894.5,1804.0,1798.0,1894.5,164.5240610569368
南京农业大学,人力资源管理,3537.0,3894.0,4519.0,3983.3333333333335,4176.0,4273.0,3983.3333333333335,405.8458930294711
南京农业大学,风景园林,3537.0,4158.0,4118.0,3937.6666666666665,3995.0,4043.0,3937.6666666666665,283.7843469177882
南京农业大学,金融学,3776.0,4158.0,4118.0,4017.3333333333335,4043.0,4076.0,4017.3333333333335,171.42798941700144
南京农业大学,会计学,3776.0,4158.0,4118.0,4017.3333333333335,4043.0,4076.0,4017.3333333333335,171.42798941700144
南京农业大学,投资学,3776.0,4158.0,4118.0,4017.3333333333335,4043.0,4076.0,4017.3333333333335,171.42798941700144
南京农业大学,人文地理与城乡规划,3776.0,3894.0,4118.0,3929.3333333333335,3990.0,4039.0,3929.3333333333335,141.83871905168286
南京农业大学,行政管理,3776.0,3894.0,4519.0,4063.0,4225.0,4307.0,4063.0,326.01942682402637
南京农业大学,农林经济管理,3776.0,4158.0,4118.0,4017.3333333333335,4043.0,4076.0,4017.3333333333335,171.42798941700144
南京农业大学,英语,4009.0,4158.0,4118.0,4095.0,4090.0,4109.0,4095.0,62.96559907335645
南京农业大学,日语,4009.0,4158.0,4118.0,4095.0,4090.0,4109.0,4095.0,62.96559907335645
南京农业大学,土地资源管理,4009.0,3894.0,3974.0,3959.0,3951.0,3973.0,3959.0,48.13176359397884
南京农业大学,国际经济与贸易,4009.0,4158.0,4118.0,4095.0,4090.0,4109.0,4095.0,62.96559907335645
南京农业大学,社会学类,4009.0,4063.5,4118.0,4063.5,4071.0,4096.0,4063.5,44.49906366056107
南京农业大学,工商管理类,4009.0,4063.5,4118.0,4063.5,4071.0,4096.0,4063.5,44.49906366056107
南京农业大学,劳动与社会保障,4009.0,4158.0,4519.0,4228.666666666667,4327.0,4379.0,4228.666666666667,214.11886626098337
东南大学,文科试验班类（郭秉文班）,669.0,669.0,669.0,669.0,677.0,677.0,669.0,0.0
苏州大学,金融学,2096.0,2355.0,2664.0,2371.6666666666665,2490.0,2542.0,2371.6666666666665,232.18431375860763
苏州大学,经济学,2264.0,2557.0,2845.0,2555.3333333333335,2670.0,2731.0,2555.3333333333335,237.19518451173406
苏州大学,会计学,2443.0,2768.0,2664.0,2625.0,2634.0,2659.0,2625.0,135.5162966829697
苏州大学,法学,2443.0,2557.0,2304.0,2434.6666666666665,2373.0,2378.0,2434.6666666666665,103.45476735698983
苏州大学,财政学,2624.0,2966.0,3106.0,2898.6666666666665,2975.0,3035.0,2898.6666666666665,202.45383561581528
苏州大学,国际经济与贸易,2624.0,3184.0,3345.0,3051.0,3161.0,3240.0,3051.0,309.0059330606237
苏州大学,知识产权,2624.0,2768.0,2304.0,2565.3333333333335,2447.0,2449.0,2565.3333333333335,193.916362268777
苏州大学,英语,2839.0,3184.0,3011.5,3011.5,3002.0,3031.0,3011.5,140.84566021003275
苏州大学,财务管理,3050.0,3184.0,3106.0,3113.3333333333335,3100.0,3129.0,3113.3333333333335,54.950482759986336
苏州大学,工商管理,3050.0,3184.0,3345.0,3193.0,3244.0,3300.0,3193.0,120.60127141397253
苏州大学,德语,3050.0,3184.0,3622.0,3285.3333333333335,3409.0,3498.0,3285.3333333333335,244.26397378428297
苏州大学,西班牙语,3050.0,3416.0,3622.0,3362.6666666666665,3455.0,3530.0,3362.6666666666665,236.5436299900906
苏州大学,教育学（师范）,3050.0,3184.0,3473.0,3235.6666666666665,3321.0,3391.0,3235.6666666666665,176.5112523954839
苏州大学,图书情报与档案管理类,3280.0,3416.0,3622.0,3439.3333333333335,3501.0,3561.0,3439.3333333333335,140.59239745527574
苏州大学,人力资源管理,3280.0,3416.0,3622.0,3439.3333333333335,3501.0,3561.0,3439.3333333333335,140.59239745527574
苏州大学,翻译,3280.0,3416.0,3345.0,3347.0,3335.0,3365.0,3347.0,55.53977553669682
苏州大学,俄语,3280.0,3416.0,3622.0,3439.3333333333335,3501.0,3561.0,3439.3333333333335,140.59239745527574
苏州大学,法语,3280.0,3416.0,3622.0,3439.3333333333335,3501.0,3561.0,3439.3333333333335,140.59239745527574
苏州大学,英语（师范）,3280.0,2966.0,3123.0,3123.0,3113.0,3143.0,3123.0,128.189963205653
苏州大学,思想政治教育（师范）,3280.0,3184.0,3473.0,3312.3333333333335,3366.0,3423.0,3312.3333333333335,120.17857083893487
苏州大学,旅游管理,3537.0,3416.0,3622.0,3525.0,3552.0,3596.0,3525.0,84.52613008216257
苏州大学,公共事业管理,3537.0,3416.0,3476.5,3476.5,3464.0,3493.0,3476.5,49.39804314612742
苏州大学,社会工作,3537.0,3537.0,3537.0,3537.0,3525.0,3553.0,3537.0,0.0
苏州大学,劳动与社会保障,3537.0,3416.0,3622.0,3525.0,3552.0,3596.0,3525.0,84.52613008216257
苏州大学,社会学,3537.0,3505.0,3473.0,3505.0,3480.0,3503.0,3505.0,26.127890589687233
苏州大学,城市管理,3537.0,3416.0,3622.0,3525.0,3552.0,3596.0,3525.0,84.52613008216257
苏州大学,行政管理,3537.0,3416.0,3622.0,3525.0,3552.0,3596.0,3525.0,84.52613008216257
苏州大学,管理科学,3537.0,3416.0,3622.0,3525.0,3552.0,3596.0,3525.0,84.52613008216257
苏州大学,物流管理,3537.0,3416.0,3345.0,3432.6666666666665,3385.0,3401.0,3432.6666666666665,79.26467617349412
苏州大学,哲学,3537.0,3416.0,3622.0,3525.0,3552.0,3596.0,3525.0,84.52613008216257
苏州大学,日语,3537.0,3416.0,3622.0,3525.0,3552.0,3596.0,3525.0,84.52613008216257
苏州大学,朝鲜语,3537.0,3416.0,3622.0,3525.0,3552.0,3596.0,3525.0,84.52613008216257
苏州大学,历史学（师范）,3537.0,3416.0,3721.0,3558.0,3611.0,3666.0,3558.0,125.398032945763
苏州大学,新闻传播学类,3537.0,3416.0,3622.0,3525.0,3552.0,3596.0,3525.0,84.52613008216257
苏州大学,中国语言文学类,3537.0,3416.0,3622.0,3525.0,3552.0,3596.0,3525.0,84.52613008216257
苏州大学,金融学类（金融学）（中外合作办学）,7046.0,6958.0,7002.0,7002.0,7013.0,6956.0,7002.0,35.92584956081995
苏州大学,物流管理与工程类（物流管理）（中外合作办学）,11474.0,8595.0,10034.5,10034.5,10101.0,10064.0,10034.5,1175.3468282454617
汕头大学,法学,6276.0,5809.0,6665.0,6250.0,6403.0,6432.0,6250.0,349.9438050125572
汕头大学,汉语言文学,7046.0,7335.0,7038.0,7139.666666666667,7114.0,7041.0,7139.666666666667,138.16013253548297
汕头大学,英语,7445.0,6565.0,7856.0,7288.666666666667,7516.0,7529.0,7288.666666666667,538.5166870415644
汕头大学,新闻传播学类,7445.0,7445.0,7445.0,7445.0,7464.0,7398.0,7445.0,0.0
汕头大学,工商管理类,7445.0,7445.0,7445.0,7445.0,7464.0,7398.0,7445.0,0.0
汕头大学,行政管理,7877.0,7758.0,8289.0,7974.666666666667,8125.0,8066.0,7974.666666666667,227.51459049671712
东北林业大学,法学,7046.0,9067.0,6665.0,7592.666666666667,7244.0,7152.0,7592.666666666667,1054.0507050843848
东北林业大学,广告学,8340.0,10082.0,7038.0,8486.666666666666,7916.0,8233.0,8486.666666666666,1247.0277551932122
东北林业大学,社会工作,8819.0,13248.0,7445.0,9837.333333333334,8774.0,10964.0,9837.333333333334,2476.0794727866787
东北农业大学,行政管理,10917.0,12126.0,8289.0,10444.0,9460.0,11114.0,10444.0,1601.7571601213463
东北农业大学,英语,11474.0,10082.0,7038.0,9531.333333333334,8437.0,10607.0,9531.333333333334,1852.3767315412802
南京理工大学,公共事业管理,2264.0,2557.0,3622.0,2814.3333333333335,3132.0,3314.0,2814.3333333333335,583.4988336654058
南京理工大学,法学,2624.0,2768.0,3622.0,3004.6666666666665,3244.0,3386.0,3004.6666666666665,440.4613742681896
南京理工大学,社会工作,2839.0,3230.5,3622.0,3230.5,3377.0,3476.0,3230.5,319.6584114332047
南京理工大学,英语,2839.0,1669.0,3622.0,2710.0,3071.0,3277.0,2710.0,802.509813024115
南京理工大学,广播电视学,2839.0,2355.0,2557.0,2583.6666666666665,2566.0,2582.0,2583.6666666666665,198.48985420474827
对外经贸大学,国际经济与贸易,669.0,680.0,691.0,680.0,693.0,693.0,680.0,8.981462390204987
对外经贸大学,会计学,669.0,759.5,850.0,759.5,809.0,808.0,759.5,73.89294057395921
对外经贸大学,金融学,740.0,750.0,760.0,750.0,762.0,760.0,750.0,8.16496580927726
对外经贸大学,金融学（国际金融与市场）,813.0,716.0,619.0,716.0,678.0,682.0,716.0,79.20016834998943
对外经贸大学,法学,813.0,786.5,760.0,786.5,781.0,779.0,786.5,21.63715939458474
对外经贸大学,财务管理,813.0,831.5,850.0,831.5,847.0,842.0,831.5,15.10518674716293
对外经贸大学,海关管理,813.0,813.0,813.0,813.0,820.0,816.0,813.0,0.0
对外经贸大学,经济统计学,813.0,771.0,875.0,819.6666666666666,853.0,849.0,819.6666666666666,42.71871824960211
对外经贸大学,物流管理,813.0,813.0,813.0,813.0,820.0,816.0,813.0,0.0
对外经贸大学,电子商务,897.0,897.0,897.0,897.0,904.0,897.0,897.0,0.0
对外经贸大学,商务英语,897.0,897.0,897.0,897.0,904.0,897.0,897.0,0.0
对外经贸大学,国际政治,897.0,897.0,897.0,897.0,904.0,897.0,897.0,0.0
哈尔滨工业大学,经济管理试验班,1260.0,1476.5,1693.0,1476.5,1576.0,1576.0,1476.5,176.7715097708527
哈尔滨工业大学,设计学类（数字媒体艺术）,1755.0,1755.0,1755.0,1755.0,1755.0,1744.0,1755.0,0.0
哈尔滨工业大学,法学,1941.0,1533.0,1429.0,1634.3333333333333,1543.0,1537.0,1634.3333333333333,220.96354651591037
哈尔滨工业大学,英语,1941.0,1392.0,2006.0,1779.6666666666667,1879.0,1889.0,1779.6666666666667,275.4031388508288
哈尔滨工业大学,社会学类（社会学）,1941.0,1669.0,1805.0,1805.0,1805.0,1795.0,1805.0,111.04353500617074
山东大学,经济学类,971.0,963.5,956.0,963.5,966.0,958.0,963.5,6.123724356957945
山东大学,法学类,971.0,963.5,956.0,963.5,966.0,958.0,963.5,6.123724356957945
山东大学,英语,1067.0,1067.0,1067.0,1067.0,1072.0,1061.0,1067.0,0.0
山东大学,汉语国际教育,1067.0,1067.0,1067.0,1067.0,1072.0,1061.0,1067.0,0.0
山东大学,新闻传播学类,1067.0,1066.0,1065.0,1066.0,1071.0,1060.0,1066.0,0.816496580927726
山东大学,工商管理类,1168.0,1116.5,1065.0,1116.5,1098.0,1087.0,1116.5,42.04957391777789
山东大学,公共管理类,1168.0,1168.0,1168.0,1168.0,1173.0,1159.0,1168.0,0.0
山东大学,政治学类,1168.0,1168.0,1168.0,1168.0,1173.0,1159.0,1168.0,0.0
山东大学,中国语言文学类,1168.0,1116.5,1065.0,1116.5,1098.0,1087.0,1116.5,42.04957391777789
山东大学,哲学类,1168.0,1171.0,1174.0,1171.0,1177.0,1164.0,1171.0,2.449489742783178
山东大学,历史学类,1168.0,1168.0,1168.0,1168.0,1173.0,1159.0,1168.0,0.0
山东大学,西班牙语,1168.0,1168.0,1168.0,1168.0,1173.0,1159.0,1168.0,0.0
山东大学,文化产业管理,1260.0,1260.0,1260.0,1260.0,1264.0,1249.0,1260.0,0.0
山东大学,旅游管理类,1260.0,1260.0,1260.0,1260.0,1264.0,1249.0,1260.0,0.0
山东大学,社会学类,1260.0,1217.0,1174.0,1217.0,1202.0,1188.0,1217.0,35.10935297989222
山东大学,日语,1260.0,1260.0,1260.0,1260.0,1264.0,1249.0,1260.0,0.0
山东大学,朝鲜语,1374.0,1374.0,1374.0,1374.0,1377.0,1362.0,1374.0,0.0
西安交通大学,文科试验班类,813.0,813.0,813.0,813.0,820.0,816.0,813.0,0.0
中国海洋大学,文化产业管理,1941.0,2176.0,1858.0,1991.6666666666667,1931.0,1925.0,1991.6666666666667,134.67574226844104
中国海洋大学,工商管理,1941.0,2355.0,1693.0,1996.3333333333333,1861.0,1863.0,1996.3333333333333,273.07792945523
中国海洋大学,法语,2264.0,1533.0,1815.0,1870.6666666666667,1845.0,1836.0,1870.6666666666667,301.0142115508096
中国海洋大学,法学,2264.0,2176.0,1550.0,1996.6666666666667,1796.0,1816.0,1996.6666666666667,317.87768437281375
中国海洋大学,政治学与行政学,2264.0,2355.0,2006.0,2208.3333333333335,2117.0,2115.0,2208.3333333333335,147.81595162754104
中国海洋大学,日语,2443.0,1838.0,1667.0,1982.6666666666667,1841.0,1845.0,1982.6666666666667,332.90672701056803
中国海洋大学,新闻传播学类,2443.0,2355.0,2006.0,2268.0,2150.0,2151.0,2268.0,188.71318625540363
中国药科大学,经济管理试验班（国际经济与贸易、工商管理、市场营销、经济学、药事管理、信息管理与信息系统）（医药）,4552.0,4552.0,4552.0,4552.0,4538.0,4540.0,4552.0,0.0
中国药科大学,英语（医药）,4862.0,5421.0,5926.0,5403.0,5587.0,5632.0,5403.0,434.56261535786376
北京体育大学,新闻学,5875.0,5421.0,6311.0,5869.0,6027.0,6062.0,5869.0,363.3657477895607
北京体育大学,广告学,6276.0,6276.0,6276.0,6276.0,6276.0,6239.0,6276.0,0.0
北京体育大学,体育经济与管理,7046.0,7335.0,7038.0,7139.666666666667,7114.0,7041.0,7139.666666666667,138.16013253548297
北京体育大学,英语,7445.0,7241.5,7038.0,7241.5,7179.0,7093.0,7241.5,166.15705421879224
北京体育大学,汉语国际教育,7445.0,6958.0,6311.0,6904.666666666667,6684.0,6562.0,6904.666666666667,464.48705280365164
北京体育大学,公共事业管理,7877.0,7866.5,7856.0,7866.5,7890.0,7821.0,7866.5,8.573214099741124
暨南大学,新闻学,1594.0,1594.0,1594.0,1594.0,1595.0,1581.0,1594.0,0.0
暨南大学,广播电视学,1755.0,1755.0,1755.0,1755.0,1755.0,1744.0,1755.0,0.0
暨南大学,会计学,1755.0,1755.0,1755.0,1755.0,1755.0,1744.0,1755.0,0.0
暨南大学,法学,1941.0,1941.0,1941.0,1941.0,1940.0,1934.0,1941.0,0.0
暨南大学,汉语国际教育,2264.0,2264.0,2264.0,2264.0,2260.0,2267.0,2264.0,0.0
暨南大学,翻译,2839.0,3230.5,3622.0,3230.5,3377.0,3476.0,3230.5,319.6584114332047
暨南大学,酒店管理,3050.0,3050.0,3050.0,3050.0,3040.0,3070.0,3050.0,0.0
暨南大学,市场营销,3050.0,3050.0,3050.0,3050.0,3040.0,3070.0,3050.0,0.0
复旦大学,经济管理试验班,56.0,77.0,60.0,64.33333333333333,72.0,64.0,64.33333333333333,9.104333522498443
复旦大学,中国语言文学类,64.0,64.0,64.0,64.0,74.0,65.0,64.0,0.0
复旦大学,法学,78.0,95.0,80.0,84.33333333333333,92.0,85.0,84.33333333333333,7.586537784494029
复旦大学,经济学类,78.0,77.0,67.0,74.0,80.0,73.0,74.0,4.96655480858378
复旦大学,新闻传播学类,84.0,95.0,122.0,100.33333333333333,120.0,114.0,100.33333333333333,15.965240019770729
复旦大学,英语,84.0,84.0,84.0,84.0,94.0,87.0,84.0,0.0
北京航空航天大学,社会科学试验班,1067.0,933.0,1000.0,1000.0,1006.0,996.0,1000.0,54.705270922157645
南通大学,英语,12074.0,12606.0,13138.0,12606.0,12924.0,12862.0,12606.0,434.3761810535502
南通大学,汉语言文学,12074.0,12347.5,12621.0,12347.5,12548.0,12495.0,12347.5,223.31181488373306
南通大学,会计学,12074.0,13248.0,14260.0,13194.0,13715.0,13758.0,13194.0,893.2472595349323
南通大学,汉语言文学（师范）,12074.0,12675.0,11942.0,12230.333333333334,12151.0,12097.0,12230.333333333334,319.0113198966805
南通大学,英语（师范）,12074.0,10578.0,11326.0,11326.0,11401.0,11338.0,11326.0,610.739442533939
南通大学,应用心理学,12661.0,13856.0,14260.0,13592.333333333334,13934.0,13956.0,13592.333333333334,678.8914166164981
南通大学,国际经济与贸易,12661.0,13856.0,14260.0,13592.333333333334,13934.0,13956.0,13592.333333333334,678.8914166164981
南通大学,商务英语,12661.0,13856.0,12621.0,13046.0,12870.0,12845.0,13046.0,572.9892378279602
南通大学,历史学（师范）,12661.0,13248.0,13091.0,13000.0,13098.0,13063.0,13000.0,248.13034209194703
南通大学,思想政治教育（师范）,12661.0,13248.0,13091.0,13000.0,13098.0,13063.0,13000.0,248.13034209194703
南通大学,翻译,13273.0,13856.0,14260.0,13796.333333333334,14039.0,14038.0,13796.333333333334,405.14387019373197
南通大学,人力资源管理,13273.0,13248.0,14284.0,13601.666666666666,13948.0,13974.0,13601.666666666666,482.59046359781667
南通大学,汉语国际教育,13273.0,13856.0,14819.0,13982.666666666666,14360.0,14426.0,13982.666666666666,637.475402575573
南通大学,工商管理,13273.0,13856.0,14260.0,13796.333333333334,14039.0,14038.0,13796.333333333334,405.14387019373197
南通大学,新闻学,13935.0,13856.0,14260.0,14017.0,14147.0,14115.0,14017.0,174.82753406333532
南通大学,服装设计与工程,13935.0,13935.0,13935.0,13935.0,13952.0,13890.0,13935.0,0.0
南通大学,社会工作,13935.0,15758.0,14846.5,14846.5,14816.0,14779.0,14846.5,744.2366335156222
南通大学,日语,13935.0,13248.0,13694.0,13625.666666666666,13690.0,13645.0,13625.666666666666,284.59835245872773
南通大学,行政管理,13935.0,13856.0,14819.0,14203.333333333334,14479.0,14508.0,14203.333333333334,436.5350946818467
南通大学,护理学,13935.0,15758.0,14819.0,14837.333333333334,14799.0,14759.0,14837.333333333334,744.3495296043534
南通大学,秘书学,13935.0,15758.0,15381.0,15024.666666666666,15124.0,15119.0,15024.666666666666,785.7320719487584
南通大学,公共事业管理,13935.0,15758.0,14846.5,14846.5,14816.0,14779.0,14846.5,744.2366335156222
南通大学,市场营销,13935.0,13935.0,13935.0,13935.0,13952.0,13890.0,13935.0,0.0
南通大学,旅游管理,13935.0,13935.0,13935.0,13935.0,13952.0,13890.0,13935.0,0.0
南通大学,会计学（单列专业）,15264.0,18979.0,19460.0,17901.0,16126.0,18544.0,17901.0,1874.9519104944177
上海大学,日语,1474.0,1451.5,1429.0,1451.5,1444.0,1428.0,1451.5,18.371173070873837
上海大学,经济与贸易类（国际经济与贸易）（中外合作办学）,1474.0,1474.0,1474.0,1474.0,1476.0,1461.0,1474.0,0.0
上海大学,金融学类（金融学）（中外合作办学）,1594.0,1594.0,1594.0,1594.0,1595.0,1581.0,1594.0,0.0
上海大学,汉语言文学（按人文社科类培养，一学年后专业分流）,1755.0,1755.0,1755.0,1755.0,1755.0,1744.0,1755.0,0.0
河海大学,会计学,2624.0,2966.0,3622.0,3070.6666666666665,3283.0,3412.0,3070.6666666666665,414.09929029427497
河海大学,土地资源管理,3050.0,3637.0,3622.0,3436.3333333333335,3499.0,3560.0,3436.3333333333335,273.247547513646
河海大学,国际经济与贸易,3050.0,3416.0,3233.0,3233.0,3222.0,3253.0,3233.0,149.41887430977386
河海大学,人力资源管理,3280.0,3637.0,3622.0,3513.0,3544.0,3591.0,3513.0,164.86964547787443
河海大学,财务管理,3280.0,3637.0,3622.0,3513.0,3544.0,3591.0,3513.0,164.86964547787443
河海大学,法学,3537.0,3637.0,3622.0,3598.6666666666665,3595.0,3626.0,3598.6666666666665,44.03281604540969
河海大学,英语,3537.0,3637.0,3622.0,3598.6666666666665,3595.0,3626.0,3598.6666666666665,44.03281604540969
河海大学,思想政治教育,3537.0,3637.0,3622.0,3598.6666666666665,3595.0,3626.0,3598.6666666666665,44.03281604540969
河海大学,法语,3537.0,3637.0,3587.0,3587.0,3574.0,3602.0,3587.0,40.824829046386306
河海大学,广播电视学,3537.0,3637.0,3587.0,3587.0,3574.0,3602.0,3587.0,40.824829046386306
河海大学,劳动与社会保障,3537.0,3637.0,3587.0,3587.0,3574.0,3602.0,3587.0,40.824829046386306
河海大学,市场营销,3537.0,3637.0,3587.0,3587.0,3574.0,3602.0,3587.0,40.824829046386306
河海大学,会计学（常州校区）,5875.0,6565.0,5659.0,6033.0,5887.0,5812.0,6033.0,386.37805320695946
河海大学,国际经济与贸易（常州校区）,6658.0,6958.0,5988.0,6534.666666666667,6327.0,6218.0,6534.666666666667,405.4901012629312
河海大学,工商管理（常州校区）,6658.0,6958.0,5988.0,6534.666666666667,6327.0,6218.0,6534.666666666667,405.4901012629312
华中师范大学,中国语言文学类,2839.0,2557.0,1550.0,2315.3333333333335,1973.0,2036.0,2315.3333333333335,553.2825277880692
华中师范大学,法语,3050.0,3637.0,3345.0,3344.0,3333.0,3363.0,3344.0,239.64278972392776
华中师范大学,历史学类,3050.0,3637.0,3106.0,3264.3333333333335,3188.0,3196.0,3264.3333333333335,264.5049884007651
华中师范大学,教育学类,3050.0,3894.0,3345.0,3429.6666666666665,3383.0,3400.0,3429.6666666666665,349.7240181756021
华中师范大学,法学,3280.0,3280.0,3280.0,3280.0,3269.0,3299.0,3280.0,0.0
华中师范大学,国际政治,3280.0,3280.0,3280.0,3280.0,3269.0,3299.0,3280.0,0.0
华中师范大学,旅游管理,3537.0,3894.0,3622.0,3684.3333333333335,3646.0,3662.0,3684.3333333333335,152.26366021550322
华中师范大学,日语,3537.0,3894.0,3622.0,3684.3333333333335,3646.0,3662.0,3684.3333333333335,152.26366021550322
华中师范大学,房地产开发与管理,3537.0,3537.0,3537.0,3537.0,3525.0,3553.0,3537.0,0.0
华中师范大学,公共管理类,3537.0,3579.5,3622.0,3579.5,3584.0,3619.0,3579.5,34.701104689428355
华中师范大学,思想政治教育,3537.0,3537.0,3537.0,3537.0,3525.0,3553.0,3537.0,0.0
华中师范大学,朝鲜语,3537.0,3894.0,3715.5,3715.5,3702.0,3727.0,3715.5,145.7446396955991
四川大学,经济学类,897.0,981.0,1065.0,981.0,1026.0,1018.0,981.0,68.58571279792899
四川大学,中国语言文学类,897.0,926.5,956.0,926.5,947.0,939.0,926.5,24.086649137367917
四川大学,西班牙语,971.0,963.5,956.0,963.5,966.0,958.0,963.5,6.123724356957945
四川大学,法学,1067.0,1066.0,1065.0,1066.0,1071.0,1060.0,1066.0,0.816496580927726
四川大学,日语,1067.0,1011.5,956.0,1011.5,992.0,983.0,1011.5,45.3155602414888
四川大学,俄语,1067.0,1067.0,1067.0,1067.0,1072.0,1061.0,1067.0,0.0
四川大学,历史学类,1067.0,1124.0,1181.0,1124.0,1155.0,1143.0,1124.0,46.54030511288038
四川大学,图书情报与档案管理类,1067.0,1067.0,1067.0,1067.0,1072.0,1061.0,1067.0,0.0
四川大学,旅游管理类,1067.0,1066.0,1065.0,1066.0,1071.0,1060.0,1066.0,0.816496580927726
四川大学,国际政治,1067.0,1066.0,1065.0,1066.0,1071.0,1060.0,1066.0,0.816496580927726
贵州大学,中国语言文学类,7445.0,7335.0,7390.0,7390.0,7408.0,7343.0,7390.0,44.90731195102493
贵州大学,财政学类,8819.0,7335.0,7445.0,7866.333333333333,7727.0,7654.0,7866.333333333333,675.1322504188016
贵州大学,工商管理类,9331.0,8191.0,8761.0,8761.0,8806.0,8755.0,8761.0,465.40305112880384
浙江大学,社会科学试验班,360.0,248.0,391.0,333.0,370.0,374.0,333.0,61.4220373047546
浙江大学,人文科学试验班（外国语言文学）,442.0,506.0,474.0,474.0,483.0,487.0,474.0,26.127890589687233
浙江大学,人文科学试验班,442.0,506.0,391.0,446.3333333333333,428.0,435.0,446.3333333333333,47.04843839656695
浙江大学,人文科学试验班（传媒）,442.0,506.0,474.0,474.0,483.0,487.0,474.0,26.127890589687233
东北师范大学,图书情报与档案管理类（图书馆学、信息资源管理）,5520.0,5520.0,5520.0,5520.0,5511.0,5491.0,5520.0,0.0
东北师范大学,公共管理类（公共事业管理）（中外合作办学）,8819.0,8819.0,8819.0,8819.0,8865.0,8815.0,8819.0,0.0
东北师范大学,物流管理与工程类（物流管理）（中外合作办学）,13935.0,13935.0,13935.0,13935.0,13952.0,13890.0,13935.0,0.0
武汉大学,法学,360.0,396.0,228.0,328.0,289.0,299.0,328.0,72.22188034107116
武汉大学,经济学类,360.0,312.0,343.0,338.3333333333333,350.0,353.0,338.3333333333333,19.871811414385174
武汉大学,新闻传播学类,442.0,506.0,391.0,446.3333333333333,428.0,435.0,446.3333333333333,47.04843839656695
武汉大学,人文科学试验班,442.0,438.5,435.0,438.5,446.0,450.0,438.5,2.857738033247041
武汉大学,英语,488.0,488.0,488.0,488.0,497.0,500.0,488.0,0.0
武汉大学,心理学,488.0,499.0,510.0,499.0,513.0,516.0,499.0,8.981462390204987
武汉大学,中国语言文学类,488.0,582.0,435.0,501.6666666666667,478.0,485.0,501.6666666666667,60.78559770939897
武汉大学,工商管理类,488.0,506.0,511.0,501.6666666666667,515.0,518.0,501.6666666666667,9.877021593352701
武汉大学,哲学类,488.0,582.0,637.0,569.0,610.0,612.0,569.0,61.51964455900787
武汉大学,历史学类,547.0,582.0,510.0,546.3333333333334,537.0,542.0,546.3333333333334,29.39765674713245
武汉大学,政治学类,547.0,582.0,510.0,546.3333333333334,537.0,542.0,546.3333333333334,29.39765674713245
武汉大学,公共管理类,547.0,582.0,574.0,567.6666666666666,579.0,581.0,567.6666666666666,14.974051630144134
武汉大学,公共卫生与预防医学类,547.0,547.0,547.0,547.0,555.0,558.0,547.0,0.0
武汉大学,图书情报与档案管理类,547.0,547.0,547.0,547.0,555.0,558.0,547.0,0.0
武汉大学,社会学类,601.0,582.0,510.0,564.3333333333334,547.0,552.0,564.3333333333334,39.19467083956979
北京大学,哲学类,59.0,77.0,41.0,59.0,60.0,52.0,59.0,14.696938456699069
北京大学,社会学类,55.0,77.0,33.0,55.0,54.0,46.0,55.0,17.962924780409974
北京交通大学,新闻传播学类,1506.0,1838.0,1174.0,1506.0,1357.0,1369.0,1506.0,271.07686486800503
北京交通大学,外国语言文学类,1802.5,2176.0,1429.0,1802.5,1635.0,1647.0,1802.5,304.96147297650566
北京化工大学,工商管理类（会计学、工商管理、财务管理）,5809.0,5809.0,5809.0,5809.0,5803.0,5777.0,5809.0,0.0
北京林业大学,工商管理类（第四学期分流至工商管理等5个专业）,4385.5,3894.0,4877.0,4385.5,4559.0,4627.0,4385.5,401.3080695259773
中国传媒大学,广告学,639.0,639.0,639.0,639.0,647.0,648.0,639.0,0.0
中国传媒大学,法学,933.0,933.0,933.0,933.0,939.0,932.0,933.0,0.0
北京师范大学,工商管理,537.0,639.0,435.0,537.0,497.0,506.0,537.0,83.28265125462805
