学校,科类,专业,最低分
大连理工大学,理科,金属材料工程,391
大连理工大学,理科,生物工程,391
大连理工大学,理科,工商管理类,391
大连理工大学,理科,过程装备与控制工程,391
大连理工大学,理科,船舶与海洋工程,391
大连理工大学,理科,材料类,391
大连理工大学,理科,环境科学与工程类,391
大连理工大学,理科,土木类,391
大连理工大学,理科,计算机类,388
大连理工大学,文科,英语,382
大连理工大学,文科,日语,379
大连理工大学,文科,新闻传播学类,379
辽宁大学,理科,电子信息类（电子信息科学与技术、通信工程）,374
辽宁大学,理科,会计学,373
辽宁大学,理科,经济学类（经济学、经济统计学、国民经济管理）,373
辽宁大学,理科,物理学类（物理学、应用物理学）,373
辽宁大学,理科,环境工程,373
辽宁大学,理科,生物技术,373
辽宁大学,理科,数学与应用数学,373
辽宁大学,理科,会计学（中外合作办学）（新华国际商学院）,364
辽宁大学,文科,汉语言文学,373
辽宁大学,文科,金融学类（金融学、保险学）,373
辽宁大学,文科,法学,373
辽宁大学,文科,广告学,372
辽宁大学,文科,英语,372
辽宁大学,文科,德语,372
辽宁大学,文科,新闻学,371
辽宁大学,文科,行政管理,371
辽宁大学,文科,劳动与社会保障,371
辽宁大学,文科,档案学,371
大连海事大学,理科,法学,379
大连海事大学,理科,计算机科学与技术,377
大连海事大学,理科,电子信息工程,375
大连海事大学,理科,电气工程及其自动化,375
大连海事大学,理科,交通运输,375
大连海事大学,理科,智能科学与技术,375
大连海事大学,理科,电子信息科学与技术,374
大连海事大学,理科,自动化,374
大连海事大学,理科,通信工程,374
大连海事大学,理科,软件工程,374
大连海事大学,理科,物联网工程,374
大连海事大学,理科,轮机工程,374
大连海事大学,理科,环境工程,373
大连海事大学,理科,物流工程,373
大连海事大学,理科,工商管理,373
大连海事大学,理科,电子商务,373
大连海事大学,理科,公共事业管理,373
大连海事大学,理科,英语,373
大连海事大学,理科,测控技术与仪器,373
大连海事大学,理科,网络工程,373
大连海事大学,理科,交通管理,373
大连海事大学,理科,能源与动力工程,373
大连海事大学,理科,光电信息科学与工程,373
大连海事大学,理科,供应链管理,373
大连海事大学,文科,法学,374
大连海事大学,文科,政治学与行政学,373
大连海事大学,文科,财务管理,373
大连海事大学,文科,英语,373
延边大学,理科,临床医学,376
延边大学,理科,麻醉学,375
延边大学,理科,药学类,375
延边大学,理科,机械类,374
延边大学,理科,电子信息类,373
延边大学,文科,法学,363
延边大学,文科,朝鲜语,359
延边大学,文科,工商管理类,357
南京大学,理科,人工智能,411
南京大学,理科,计算机科学与技术,409
南京大学,理科,软件工程,406
南京大学,理科,经济管理试验班,406
南京大学,理科,社会科学试验班,406
南京大学,理科,电子信息类,406
南京大学,理科,工科试验班,406
南京大学,理科,口腔医学,406
南京大学,理科,理科试验班,406
南京大学,文科,经济管理试验班,404
南京大学,文科,汉语言文学,403
南京大学,文科,外国语言文学类,403
南京大学,文科,社会科学试验班,403
南京大学,文科,人文科学试验班,403
江南大学,理科,工业设计,384
江南大学,理科,计算机科学与技术,382
江南大学,理科,食品科学与工程,382
江南大学,理科,数字媒体技术,381
江南大学,理科,物联网工程,381
江南大学,理科,英语,381
江南大学,理科,金融学,381
江南大学,理科,会计学,381
江南大学,理科,食品质量与安全,381
江南大学,理科,临床医学,381
江南大学,理科,微电子科学与工程,380
江南大学,理科,信息与计算科学,380
江南大学,理科,电气工程及其自动化,380
江南大学,理科,制药工程,380
江南大学,理科,通信工程,380
江南大学,理科,服装设计与工程,380
江南大学,理科,酿酒工程,380
江南大学,理科,自动化,380
江南大学,理科,高分子材料与工程,380
江南大学,理科,生物工程,380
江南大学,理科,教育学类,380
江南大学,理科,机械电子工程,379
江南大学,理科,机械工程,379
江南大学,理科,药学,379
江南大学,理科,光电信息科学与工程,379
江南大学,理科,包装工程,379
江南大学,理科,工商管理,379
江南大学,理科,国际经济与贸易,379
江南大学,理科,土木工程,379
江南大学,理科,环境工程,379
江南大学,理科,轻化工程,379
江南大学,理科,纺织工程,379
江南大学,理科,生物技术,379
江南大学,理科,化学工程与工艺,379
江南大学,理科,应用化学,379
江南大学,理科,食品科学与工程（中外合作）,363
江南大学,理科,工商管理（中外合作）,361
江南大学,文科,汉语言文学,377
江南大学,文科,英语,377
江南大学,文科,金融学,377
江南大学,文科,会计学,377
江南大学,文科,法学,376
江南大学,文科,日语,376
江南大学,文科,教育学类,376
江南大学,文科,工业工程,375
江南大学,文科,工商管理,375
江南大学,文科,国际经济与贸易,375
江南大学,文科,工商管理（中外合作）,359
南京航空航天大学,理科,人工智能,396
南京航空航天大学,理科,材料科学与工程,395
南京航空航天大学,理科,微电子科学与工程,395
南京航空航天大学,理科,物联网工程,394
南京航空航天大学,理科,计算机科学与技术,394
南京航空航天大学,理科,工程力学,394
南京航空航天大学,理科,航空航天工程,394
南京航空航天大学,理科,机械工程,393
南京航空航天大学,理科,信息安全,393
南京航空航天大学,理科,软件工程,393
南京航空航天大学,理科,能源与动力工程,393
南京航空航天大学,理科,经济与贸易类,393
南京航空航天大学,理科,工商管理类,393
南京航空航天大学,理科,飞行器控制与信息工程,393
南京航空航天大学,理科,应用统计学,393
南京航空航天大学,理科,新能源材料与器件,393
南京航空航天大学,理科,光电信息科学与工程,392
南京航空航天大学,理科,信息与计算科学,392
南京航空航天大学,理科,自动化,392
南京航空航天大学,理科,电气工程及其自动化,392
南京航空航天大学,理科,电子信息类,392
南京航空航天大学,理科,管理科学与工程类,392
南京航空航天大学,理科,航空航天类,392
南京航空航天大学,理科,机器人工程,392
南京航空航天大学,理科,自动化（中外合作）,374
南京航空航天大学,理科,交通运输（中外合作）,360
南京航空航天大学,文科,法学,387
南京航空航天大学,文科,经济与贸易类,387
南京航空航天大学,文科,广播电视学,386
南京航空航天大学,文科,工商管理类,386
南京航空航天大学,文科,政治学与行政学,385
南京航空航天大学,文科,公共事业管理,384
南京航空航天大学,文科,英语,384
中国科学技术大学,理科,数学类,414
中国科学技术大学,理科,化学类,414
中国科学技术大学,理科,电子信息类,412
中国科学技术大学,理科,计算机类,412
中国科学技术大学,理科,材料类,412
中国科学技术大学,理科,物理学类,411
中国科学技术大学,理科,经济管理试验班,411
安徽大学,理科,电子信息工程,381
安徽大学,理科,金融数学,380
安徽大学,理科,化学工程与工艺,379
安徽大学,理科,机械设计制造及其自动化,379
安徽大学,理科,信息安全,379
安徽大学,理科,数学类,379
安徽大学,理科,电子信息类,379
安徽大学,理科,管理科学与工程类,378
安徽大学,理科,物理学类,378
安徽大学,理科,材料类,378
安徽大学,理科,自动化类,378
安徽大学,理科,环境科学与工程类,378
安徽大学,理科,生物科学类,378
安徽大学,理科,数字媒体技术,359
安徽大学,理科,应用统计学,358
安徽大学,理科,应用物理学,355
安徽大学,文科,法学类,378
安徽大学,文科,中国语言文学类,377
安徽大学,文科,英语,376
安徽大学,文科,新闻传播学类,376
安徽大学,文科,日语,375
安徽大学,文科,西班牙语,375
安徽大学,文科,德语,375
安徽大学,文科,会计学,375
安徽大学,文科,经济学类,375
安徽大学,文科,历史学类,375
安徽大学,文科,政治学类,375
安徽大学,文科,工商管理类,375
安徽大学,文科,哲学类,374
安徽大学,文科,管理科学与工程类,374
合肥工业大学,理科,计算机科学与技术,388
合肥工业大学,理科,信息管理与信息系统,387
合肥工业大学,理科,软件工程,386
合肥工业大学,理科,电气工程及其自动化,386
合肥工业大学,理科,自动化,386
合肥工业大学,理科,智能科学与技术,386
合肥工业大学,理科,电子信息工程,385
合肥工业大学,理科,信息安全,385
合肥工业大学,理科,大数据管理与应用,385
合肥工业大学,理科,会计学,384
合肥工业大学,理科,建筑学,384
合肥工业大学,理科,通信工程,384
合肥工业大学,理科,智能电网信息工程,384
合肥工业大学,理科,电子科学与技术,384
合肥工业大学,理科,信息与计算科学,383
合肥工业大学,理科,车辆工程,383
合肥工业大学,理科,工商管理,383
合肥工业大学,理科,能源与动力工程,383
合肥工业大学,理科,机器人工程,383
合肥工业大学,理科,数学与应用数学,382
合肥工业大学,理科,金融工程,382
合肥工业大学,理科,微电子科学与工程,382
合肥工业大学,理科,集成电路设计与集成系统,382
合肥工业大学,理科,工业工程,382
合肥工业大学,理科,新能源科学与工程,382
合肥工业大学,理科,应用物理学,381
合肥工业大学,理科,电子商务,381
合肥工业大学,理科,交通工程,381
合肥工业大学,理科,环境工程,381
合肥工业大学,理科,高分子材料与工程,381
合肥工业大学,理科,城乡规划,381
合肥工业大学,理科,风景园林,381
合肥工业大学,理科,化学工程与工艺,381
合肥工业大学,理科,市场营销,381
合肥工业大学,理科,材料类,381
合肥工业大学,理科,地质学,381
合肥工业大学,理科,仪器类,381
合肥工业大学,理科,交通运输,380
合肥工业大学,理科,应用化学,380
合肥工业大学,理科,材料成型及控制工程,380
合肥工业大学,理科,材料物理,380
合肥工业大学,理科,机械类,380
合肥工业大学,理科,食品科学与工程类,380
合肥工业大学,理科,土木类,380
合肥工业大学,理科,地质类,380
合肥工业大学,文科,法学,371
合肥工业大学,文科,英语,371
合肥工业大学,文科,思想政治教育,370
合肥工业大学,文科,印度尼西亚语,370
厦门大学,理科,统计学类,402
厦门大学,理科,会计学,401
厦门大学,理科,法学类,400
厦门大学,理科,经济学类,400
厦门大学,理科,新闻传播学类,400
厦门大学,理科,工商管理类,400
厦门大学,理科,数学类,400
厦门大学,理科,物理学类,400
厦门大学,理科,建筑类,400
厦门大学,理科,数据科学与大数据技术,400
厦门大学,理科,软件工程,399
厦门大学,理科,化学工程与工艺,399
厦门大学,理科,政治学类,399
厦门大学,理科,海洋科学类,399
厦门大学,理科,电子信息类,399
厦门大学,理科,计算机类,399
厦门大学,理科,生物科学类,399
厦门大学,理科,管理科学与工程类,399
厦门大学,理科,新能源科学与工程,398
厦门大学,理科,药学,398
厦门大学,理科,材料类,398
厦门大学,理科,土木类,398
厦门大学,理科,环境科学与工程类,398
厦门大学,理科,化学类,398
厦门大学,理科,工科试验班,398
厦门大学,文科,会计学,401
厦门大学,文科,法学类,400
厦门大学,文科,经济学类,400
厦门大学,文科,新闻传播学类,398
厦门大学,文科,政治学类,398
厦门大学,文科,公共管理类,398
厦门大学,文科,人文科学试验班,398
厦门大学,文科,社会学类,398
厦门大学,文科,外国语言文学类,398
福州大学,理科,电气工程及其自动化,383
福州大学,理科,计算机类,382
福州大学,理科,机械设计制造及其自动化,381
福州大学,理科,数据科学与大数据技术,381
福州大学,理科,微电子科学与工程,380
福州大学,理科,建筑电气与智能化,380
福州大学,理科,数字媒体技术,379
福州大学,理科,给排水科学与工程,379
福州大学,理科,经济统计学,378
福州大学,理科,资源循环科学与工程,378
福州大学,理科,材料科学与工程,378
福州大学,理科,建筑学,378
福州大学,理科,电子信息类,378
福州大学,理科,食品科学与工程,377
福州大学,理科,会计学,377
福州大学,理科,工业设计,377
福州大学,理科,高分子材料与工程,377
福州大学,理科,风景园林,377
福州大学,理科,港口航道与海岸工程,377
福州大学,理科,环境工程,377
福州大学,理科,过程装备与控制工程,377
福州大学,理科,制药工程,377
福州大学,理科,交通运输类,377
福州大学,理科,智能电网信息工程,377
福州大学,文科,日语,374
福州大学,文科,金融学,374
福州大学,文科,汉语言文学,374
福州大学,文科,法学,374
福州大学,文科,英语,373
福州大学,文科,物流管理,373
南昌大学,理科,临床医学,378
南昌大学,理科,经济学,376
南昌大学,理科,电子信息类,376
南昌大学,理科,儿科学,376
南昌大学,理科,数学类,376
南昌大学,理科,自动化,375
南昌大学,理科,车辆工程,375
南昌大学,理科,机械设计制造及其自动化,375
南昌大学,理科,土木类,375
南昌大学,理科,食品科学与工程类,375
南昌大学,理科,建筑类,375
南昌大学,理科,水产养殖学,374
南昌大学,理科,测控技术与仪器,374
南昌大学,理科,材料类,374
南昌大学,理科,生物科学类,374
南昌大学,理科,环境科学与工程类,374
南昌大学,理科,管理科学与工程类,374
南昌大学,文科,日语,374
南昌大学,文科,会计学,373
南昌大学,文科,法学类,373
南昌大学,文科,中国语言文学类,373
南昌大学,文科,新闻传播学类,373
南昌大学,文科,历史学,372
南昌大学,文科,工商管理,372
南昌大学,文科,英语,372
南昌大学,文科,旅游管理类,372
郑州大学,理科,临床医学类,383
郑州大学,理科,口腔医学,382
郑州大学,理科,数学类,382
郑州大学,理科,电子信息类,381
郑州大学,理科,计算机类,381
郑州大学,理科,生物科学类,380
郑州大学,理科,建筑类,380
郑州大学,理科,自动化类,380
郑州大学,理科,管理科学与工程类,380
郑州大学,理科,化学类,379
郑州大学,理科,水利类,379
郑州大学,理科,化工与制药类,379
郑州大学,理科,机械类,379
郑州大学,理科,外国语言文学类,379
郑州大学,理科,预防医学,378
郑州大学,理科,材料类,378
郑州大学,理科,土木类,378
郑州大学,文科,法学类,375
郑州大学,文科,中国语言文学类,375
郑州大学,文科,工商管理类,375
郑州大学,文科,经济学类,375
郑州大学,文科,公共管理类,375
华中科技大学,理科,临床医学,410
华中科技大学,理科,人工智能,405
华中科技大学,理科,网络空间安全,404
华中科技大学,理科,电子信息工程,402
华中科技大学,理科,自动化,402
华中科技大学,理科,自动化类,402
华中科技大学,理科,临床医学类,402
华中科技大学,理科,机械设计制造及其自动化,401
华中科技大学,理科,传播学,401
华中科技大学,理科,集成电路设计与集成系统,401
华中科技大学,理科,数学类,401
华中科技大学,理科,物理学类,401
华中科技大学,理科,管理科学与工程类,401
华中科技大学,理科,能源与动力工程,400
华中科技大学,理科,预防医学,400
华中科技大学,理科,药学,400
华中科技大学,理科,材料成型及控制工程,400
华中科技大学,理科,公共管理类,400
华中科技大学,理科,经济学类,400
华中科技大学,理科,土木类,400
华中科技大学,理科,化学类,400
华中科技大学,理科,机械类,400
华中科技大学,理科,生物科学类,400
华中科技大学,理科,生物医学工程类,400
华中科技大学,理科,药学类,400
华中科技大学,文科,新闻传播学类,394
华中科技大学,文科,法学,393
华中科技大学,文科,社会学类,393
华中科技大学,文科,中国语言文学类,393
华中科技大学,文科,建筑类,393
华中科技大学,文科,工商管理类,393
华中科技大学,文科,公共管理类,393
华中科技大学,文科,外国语言文学类,392
浙江工业大学,理科,电子信息类,373
浙江工业大学,理科,计算机类,373
浙江工业大学,理科,法学类,372
浙江工业大学,理科,机械类,372
浙江工业大学,理科,管理科学与工程类,372
浙江工业大学,理科,化工与制药类,371
浙江工业大学,理科,材料类,371
浙江工业大学,理科,食品科学与工程类,371
浙江工业大学,理科,生物工程类,371
湖北大学,理科,电子信息类,363
湖北大学,理科,生物科学类,362
湖北大学,理科,工商管理类,361
湖北大学,理科,化工与制药类,361
湖北大学,文科,国际经济与贸易,352
湖北大学,文科,外国语言文学类,352
华中农业大学,理科,生物科学类,384
华中农业大学,理科,动物医学,378
华中农业大学,理科,应用化学,377
华中农业大学,理科,计算机科学与技术,377
华中农业大学,理科,风景园林,377
华中农业大学,理科,茶学,377
华中农业大学,理科,数据科学与大数据技术,377
华中农业大学,理科,法学,376
华中农业大学,理科,信息与计算科学,376
华中农业大学,理科,生物工程,376
华中农业大学,理科,经济学类,376
华中农业大学,理科,动物科学,376
华中农业大学,理科,生物信息学,376
华中农业大学,理科,食品科学与工程类,376
华中农业大学,理科,园艺,375
华中农业大学,理科,园林,375
华中农业大学,理科,管理科学与工程类,375
华中农业大学,理科,智慧农业,375
华中农业大学,理科,光电信息科学与工程,375
华中农业大学,理科,广告学,374
华中农业大学,理科,林学,374
华中农业大学,理科,地理信息科学,374
华中农业大学,理科,环境科学与工程类,374
华中农业大学,理科,植物生产类,374
华中农业大学,理科,机械类,374
华中农业大学,理科,农业工程类,374
华中农业大学,理科,公共管理类,374
华中农业大学,理科,水产类,374
华中农业大学,文科,社会学类,371
华中农业大学,文科,外国语言文学类,371
华中农业大学,文科,工商管理类,370
中国地质大学（武汉）,理科,广播电视学,379
中国地质大学（武汉）,理科,宝石及材料工艺学,379
中国地质大学（武汉）,理科,数学类,379
中国地质大学（武汉）,理科,计算机类,378
中国地质大学（武汉）,理科,公共管理类,378
中国地质大学（武汉）,理科,地理科学类,378
中国地质大学（武汉）,理科,土地资源管理,377
中国地质大学（武汉）,理科,物理学,376
中国地质大学（武汉）,理科,大气科学,376
中国地质大学（武汉）,理科,自动化类,376
中国地质大学（武汉）,理科,土木类,376
中国地质大学（武汉）,理科,应用化学,375
中国地质大学（武汉）,理科,统计学,375
中国地质大学（武汉）,理科,安全工程,375
中国地质大学（武汉）,理科,环境科学与工程类,375
中国地质大学（武汉）,理科,勘查技术与工程,375
中国地质大学（武汉）,理科,机械类,375
中国地质大学（武汉）,理科,工商管理类,375
中国地质大学（武汉）,理科,管理科学与工程类,375
中国地质大学（武汉）,理科,经济学类,375
中国地质大学（武汉）,理科,测绘类,375
中国地质大学（武汉）,理科,材料类,375
中国地质大学（武汉）,理科,电子信息类,375
中国地质大学（武汉）,理科,土地整治工程,375
中国地质大学（武汉）,文科,法学,375
中国地质大学（武汉）,文科,经济学类,373
中国地质大学（武汉）,文科,广播电视学,372
中国地质大学（武汉）,文科,思想政治教育,372
中国地质大学（武汉）,文科,英语,372
中国地质大学（武汉）,文科,工商管理类,372
湖南大学,理科,精算学,396
湖南大学,理科,测控技术与仪器,394
湖南大学,理科,经济学类,394
湖南大学,理科,保险学,393
湖南大学,理科,行政管理,393
湖南大学,理科,英语,393
湖南大学,理科,金融学,393
湖南大学,理科,新闻传播学类,393
湖南大学,理科,统计学类,393
湖南大学,理科,理科试验班,393
湖南大学,理科,法学,392
湖南大学,理科,自动化,392
湖南大学,理科,电子信息工程,392
湖南大学,理科,建筑学,392
湖南大学,理科,城乡规划,392
湖南大学,理科,电子商务,392
湖南大学,理科,工商管理,392
湖南大学,理科,日语,392
湖南大学,理科,会计学,392
湖南大学,理科,应用物理学,392
湖南大学,理科,电子科学与技术,392
湖南大学,理科,能源与动力工程,392
湖南大学,理科,材料科学与工程,392
湖南大学,理科,软件工程,392
湖南大学,理科,建筑环境与能源应用工程,392
湖南大学,理科,工业设计,392
湖南大学,理科,生物技术,392
湖南大学,理科,信息安全,392
湖南大学,理科,化学工程与工艺,392
湖南大学,理科,生物医学工程,392
湖南大学,理科,数学类,392
湖南大学,理科,土木类,392
湖南大学,理科,环境科学与工程类,392
湖南大学,理科,机械类,392
湖南大学,理科,化学类,392
湖南大学,理科,机器人工程,392
湖南大学,文科,国际经济与贸易,391
湖南大学,文科,汉语言文学,391
湖南大学,文科,工商管理,391
湖南大学,文科,行政管理,391
湖南大学,文科,英语,391
湖南大学,文科,日语,391
湖南大学,文科,会计学,391
湖南大学,文科,金融学,391
湖南大学,文科,历史学,391
湖南大学,文科,经济学类,391
湖南大学,文科,新闻传播学类,391
湖南大学,文科,人文科学试验班,391
中南大学,理科,临床医学,402
中南大学,理科,口腔医学,401
中南大学,理科,临床医学类,398
中南大学,理科,金融学类,396
中南大学,理科,医学技术类,396
中南大学,理科,软件工程,395
中南大学,理科,数学类,395
中南大学,理科,计算机类,395
中南大学,理科,公共卫生与预防医学类,395
中南大学,理科,电子信息类,394
中南大学,理科,自动化类,394
中南大学,理科,建筑类,394
中南大学,理科,材料类,393
中南大学,理科,土木类,393
中南大学,理科,化工与制药类,393
中南大学,理科,机械类,393
中南大学,理科,能源动力类,393
中南大学,理科,交通运输类,393
中南大学,理科,航空航天类,393
中南大学,文科,金融学类,391
中南大学,文科,法学类,391
中南大学,文科,外国语言文学类,390
中南大学,文科,中国语言文学类,390
湖南师范大学,理科,数学与应用数学,387
湖南师范大学,理科,生物科学,384
湖南师范大学,理科,地理科学,383
湖南师范大学,理科,法学,382
湖南师范大学,理科,统计学,382
湖南师范大学,理科,化学,382
湖南师范大学,理科,物理学类,382
湖南师范大学,理科,心理学,381
湖南师范大学,理科,知识产权,381
湖南师范大学,理科,生物技术,380
湖南师范大学,理科,物联网工程,380
湖南师范大学,理科,数据科学与大数据技术,380
湖南师范大学,理科,计算机科学与技术,379
湖南师范大学,理科,酒店管理,379
湖南师范大学,理科,机械设计制造及其自动化,378
湖南师范大学,理科,电子信息科学与技术,378
湖南师范大学,理科,地理信息科学,378
湖南师范大学,理科,国际经济与贸易,378
湖南师范大学,理科,旅游管理,378
湖南师范大学,理科,工商管理,377
湖南师范大学,理科,软件工程,377
湖南师范大学,理科,土地资源管理,377
湖南师范大学,理科,电子信息工程,377
湖南师范大学,理科,人文地理与城乡规划,377
湖南师范大学,理科,人工智能,377
湖南师范大学,理科,通信工程,376
湖南师范大学,理科,制药工程,376
湖南师范大学,理科,化学工程与工艺,376
湖南师范大学,理科,会展经济与管理,376
湖南师范大学,文科,历史学,378
湖南师范大学,文科,汉语言文学,378
湖南师范大学,文科,思想政治教育,377
湖南师范大学,文科,法学,376
湖南师范大学,文科,教育学,376
湖南师范大学,文科,编辑出版学,376
湖南师范大学,文科,广告学,376
湖南师范大学,文科,汉语国际教育,376
湖南师范大学,文科,网络与新媒体,376
湖南师范大学,文科,工商管理,375
湖南师范大学,文科,政治学与行政学,375
湖南师范大学,文科,文化产业管理,375
湖南师范大学,文科,国际经济与贸易,375
湖南师范大学,文科,社会学,375
湖南师范大学,文科,行政管理,375
湖南师范大学,文科,哲学,375
湖南师范大学,文科,人文地理与城乡规划,375
福建农林大学,理科,动物医学,354
福建农林大学,理科,风景园林,352
福建农林大学,理科,设施农业科学与工程,351
福建农林大学,理科,生物科学类,351
福建农林大学,理科,动物科学,351
福建农林大学,理科,园艺,350
福建农林大学,理科,农学,350
福建农林大学,理科,统计学,350
华南理工大学,理科,临床医学,378
华南理工大学,理科,经济学,376
华南理工大学,理科,电子信息类,376
华南理工大学,理科,儿科学,376
华南理工大学,理科,数学类,376
华南理工大学,理科,自动化,375
华南理工大学,理科,车辆工程,375
华南理工大学,理科,机械设计制造及其自动化,375
华南理工大学,理科,土木类,375
华南理工大学,理科,食品科学与工程类,375
华南理工大学,理科,建筑类,375
华南理工大学,理科,水产养殖学,374
华南理工大学,理科,测控技术与仪器,374
华南理工大学,理科,材料类,374
华南理工大学,理科,生物科学类,374
华南理工大学,理科,环境科学与工程类,374
华南理工大学,理科,管理科学与工程类,374
华南理工大学,文科,日语,374
华南理工大学,文科,会计学,373
华南理工大学,文科,法学类,373
华南理工大学,文科,中国语言文学类,373
华南理工大学,文科,新闻传播学类,373
华南理工大学,文科,历史学,372
华南理工大学,文科,工商管理,372
华南理工大学,文科,英语,372
华南理工大学,文科,旅游管理类,372
上海师范大学,理科,生物科学,382
上海师范大学,理科,数学类,380
上海师范大学,理科,应用心理学,378
上海师范大学,理科,地理科学类,378
上海师范大学,理科,电子信息类,377
上海师范大学,理科,化学类,377
上海师范大学,理科,金融学类,377
上海师范大学,理科,环境工程,376
上海师范大学,理科,食品安全与检测,373
上海师范大学,理科,机械设计制造及其自动化,359
上海师范大学,理科,电子信息工程,359
上海师范大学,理科,土木工程,356
上海师范大学,理科,汽车服务工程,356
上海师范大学,理科,园艺,351
上海师范大学,文科,小学教育,376
上海师范大学,文科,法学,375
上海师范大学,文科,人力资源管理,374
上海师范大学,文科,哲学,374
上海师范大学,文科,汉语国际教育,374
上海师范大学,文科,学前教育,374
上海师范大学,文科,旅游管理类,374
上海师范大学,文科,工商管理类,374
上海师范大学,文科,世界史,374
上海师范大学,文科,新闻传播学类,374
上海师范大学,文科,公共管理类,374
上海师范大学,文科,文化产业管理,374
上海师范大学,文科,经济学,356
上海师范大学,文科,园艺,352
广西大学,理科,经济学类,372
广西大学,理科,计算机类,372
广西大学,理科,电气类,372
广西大学,理科,土木工程,371
广西大学,理科,海洋科学,371
广西大学,理科,机械类,371
西南交通大学,理科,飞行器设计与工程,388
西南交通大学,理科,数据科学与大数据技术,386
西南交通大学,理科,通信工程,385
西南交通大学,理科,政治学与行政学,384
西南交通大学,理科,生物工程,384
西南交通大学,理科,资源勘查工程,384
西南交通大学,理科,电子信息类,384
西南交通大学,理科,人工智能,384
西南交通大学,理科,电气工程及其自动化,383
西南交通大学,理科,制药工程,383
西南交通大学,理科,工程力学,383
西南交通大学,理科,电子信息工程,383
西南交通大学,理科,环境科学与工程类,383
西南交通大学,理科,建筑类,383
西南交通大学,理科,统计学,383
西南交通大学,理科,法学,382
西南交通大学,理科,数学与应用数学,382
西南交通大学,理科,电子信息科学与技术,382
西南交通大学,理科,地质工程,382
西南交通大学,理科,车辆工程,382
西南交通大学,理科,建筑学,382
西南交通大学,理科,生物医学工程,382
西南交通大学,理科,应用物理学,382
西南交通大学,理科,轨道交通信号与控制,382
西南交通大学,理科,材料类,382
西南交通大学,理科,经济与贸易类,382
西南交通大学,理科,物流管理与工程类,382
西南交通大学,理科,安全工程,382
西南交通大学,理科,铁道工程,382
西南交通大学,理科,能源动力类,382
西南交通大学,文科,思想政治教育,383
西南交通大学,文科,法学,375
西南交通大学,文科,外国语言文学类,375
西南交通大学,文科,政治学与行政学,374
西南交通大学,文科,公共事业管理,374
西南交通大学,文科,新闻传播学类,374
西南交通大学,文科,汉语言文学,374
西南交通大学,文科,汉语国际教育,374
西南财经大学,理科,金融科技,397
西南财经大学,理科,金融学,396
西南财经大学,理科,法学,395
西南财经大学,理科,会计学,395
西南财经大学,理科,经济学,395
西南财经大学,理科,金融学类,395
西南财经大学,理科,精算学,394
西南财经大学,理科,数学与应用数学,393
西南财经大学,理科,经济统计学,393
西南财经大学,理科,统计学类,393
西南财经大学,理科,财务管理,392
西南财经大学,理科,劳动与社会保障,392
西南财经大学,理科,投资学,392
西南财经大学,理科,审计学,392
西南财经大学,理科,工商管理类,392
西南财经大学,理科,财政学,391
西南财经大学,理科,管理科学,391
西南财经大学,理科,经济与贸易类,391
西南财经大学,理科,电子商务,390
西南财经大学,理科,计算机类,390
西南财经大学,理科,物流管理,381
西南财经大学,文科,经济学,392
西南财经大学,文科,金融学类,392
西南财经大学,文科,金融学,391
西南财经大学,文科,财政学类,390
西南财经大学,文科,保险学,388
西南财经大学,文科,法学,388
西南财经大学,文科,工商管理,388
西南财经大学,文科,经济与贸易类,388
西南财经大学,文科,人力资源管理,387
西南财经大学,文科,行政管理,387
西南财经大学,文科,劳动与社会保障,387
西南财经大学,文科,工商管理类,387
西南财经大学,文科,外国语言文学类,387
四川农业大学,理科,环境科学,372
四川农业大学,理科,药学,372
四川农业大学,理科,药物制剂,371
四川农业大学,理科,财务管理,370
四川农业大学,理科,土木工程,370
四川农业大学,理科,农业机械化及其自动化,370
四川农业大学,理科,食品科学与工程,370
四川农业大学,理科,风景园林,370
四川农业大学,理科,生物工程,370
青岛大学,理科,临床医学,369
青岛大学,理科,应用物理学,367
青岛大学,理科,微电子科学与工程,366
青岛大学,理科,计算机类,366
青岛大学,理科,旅游管理,365
青岛大学,理科,应用化学,365
青岛大学,理科,材料类,365
青岛大学,理科,工业设计,365
青岛大学,理科,环境科学与工程,365
青岛大学,理科,金融学,364
青岛大学,理科,工商管理,354
青岛大学,文科,法学,360
青岛大学,文科,德语,360
青岛大学,文科,经济学类,360
青岛大学,文科,朝鲜语,358
西北大学,理科,物理学,385
西北大学,理科,软件工程,381
西北大学,理科,计算机类,381
西北大学,理科,电子信息类,380
西北大学,理科,经济学,379
西北大学,理科,数学类,379
西北大学,理科,微电子科学与工程,378
西北大学,理科,生物科学,378
西北大学,理科,文物保护技术,378
西北大学,理科,应用统计学,378
西北大学,理科,知识产权,378
西北大学,理科,人文地理与城乡规划,377
西北大学,理科,城乡规划,377
西北大学,理科,过程装备与控制工程,377
西北大学,理科,化学工程与工艺,377
西北大学,理科,化学,377
西北大学,理科,化学类,377
西北大学,理科,制药工程,376
西北大学,文科,历史学,376
西北大学,文科,考古学,376
西北大学,文科,汉语言文学,375
西北大学,文科,经济学,375
西北大学,文科,国际经济与贸易,374
西北大学,文科,法学,374
西北大学,文科,哲学,374
西北大学,文科,新闻传播学类,374
西北大学,文科,公共管理类,374
西北大学,文科,图书情报与档案管理类,374
西北大学,文科,历史学类,374
西北大学,文科,英语,373
武汉科技大学,理科,统计学,371
